rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
7,LUSIGNAN Naomie Mia,CAN,"Aug 20, 2005",69.40,A,86,- 89,- 89,86,71kgWomen,Snatch,581,False
8,POWER Maddison,AUS,"Jul 07, 2003",70.45,A,78,81,84,84,71kgWomen,Snatch,581,False
9,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.10,A,70,74,78,78,71kgWomen,Snatch,581,False
---,CHEN Hsin-Ning,TPE,"Feb 16, 2005",70.85,A,- 90,- 90,- 90,---,71kgWomen,Snatch,581,False
1,GARCIA GOMEZ Mariana,MEX,"Oct 30, 2003",70.50,A,119,123,-126,123,71kgWomen,CleanJerk,581,False
2,WONGSING Phattharathida,THA,"Dec 06, 2006",70.35,A,-116,116,-118,116,71kgWomen,CleanJerk,581,False
3,CHEN Hsin-Ning,TPE,"Feb 16, 2005",70.85,A,115,-117,-118,115,71kgWomen,CleanJerk,581,False
4,DUNCAN Rachel,NZL,"Mar 29, 2003",70.70,A,108,112,-116,112,71kgWomen,CleanJerk,581,False
5,DOLEGA Martyna,POL,"May 13, 2005",70.90,A,-111,111,-115,111,71kgWomen,CleanJerk,581,False
6,LUSIGNAN Naomie Mia,CAN,"Aug 20, 2005",69.40,A,106,110,-112,110,71kgWomen,CleanJerk,581,False
7,KAROLAK Maria,POL,"Jul 11, 2003",70.25,A,107,110,-112,110,71kgWomen,CleanJerk,581,False
8,LEE Kathryn Paige,CAN,"May 20, 2003",70.10,A,104,107,-110,107,71kgWomen,CleanJerk,581,False
9,POWER Maddison,AUS,"Jul 07, 2003",70.45,A,102,106,-110,106,71kgWomen,CleanJerk,581,False
10,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.10,A,95,100,104,104,71kgWomen,CleanJerk,581,False
1,GARCIA GOMEZ Mariana,MEX,"Oct 30, 2003",70.50,A,93,123,216,---,71kgWomen,Total,581,False
2,WONGSING Phattharathida,THA,"Dec 06, 2006",70.35,A,92,116,208,---,71kgWomen,Total,581,False
3,DOLEGA Martyna,POL,"May 13, 2005",70.90,A,93,111,204,---,71kgWomen,Total,581,False
4,KAROLAK Maria,POL,"Jul 11, 2003",70.25,A,89,110,199,---,71kgWomen,Total,581,False
5,DUNCAN Rachel,NZL,"Mar 29, 2003",70.70,A,87,112,199,---,71kgWomen,Total,581,False
6,LUSIGNAN Naomie Mia,CAN,"Aug 20, 2005",69.40,A,86,110,196,---,71kgWomen,Total,581,False
7,LEE Kathryn Paige,CAN,"May 20, 2003",70.10,A,87,107,194,---,71kgWomen,Total,581,False
8,POWER Maddison,AUS,"Jul 07, 2003",70.45,A,84,106,190,---,71kgWomen,Total,581,False
9,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.10,A,78,104,182,---,71kgWomen,Total,581,False
---,CHEN Hsin-Ning,TPE,"Feb 16, 2005",70.85,A,---,115,---,---,71kgWomen,Total,581,False
1,NICHOLSON Ella,USA,"Jul 07, 2006",74.80,A,-102,102,105,105,76kgWomen,Snatch,581,False
2,JIMENEZ QUINONEZ Kelin Juliana,ECU,"Feb 04, 2003",76.00,A,100,104,-106,104,76kgWomen,Snatch,581,False
3,CRUZ HERNANDEZ Angeles,MEX,"Aug 15, 2004",76.00,A,- 95,95,100,100,76kgWomen,Snatch,581,False
4,WILLIAMS Riley Elizabeth,USA,"Oct 30, 2004",74.85,A,85,90,92,92,76kgWomen,Snatch,581,False
5,AMROYAN Anna,ARM,"Jun 05, 2006",74.10,A,88,- 91,91,91,76kgWomen,Snatch,581,False
6,BUDAI Petronela Adriana,ROU,"May 31, 2006",74.75,A,83,86,90,90,76kgWomen,Snatch,581,False
7,LI Xing En,TPE,"May 04, 2004",75.85,A,86,89,- 92,89,76kgWomen,Snatch,581,False
8,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",74.75,A,84,87,- 90,87,76kgWomen,Snatch,581,False
9,STEINER Victoria,AUT,"Sep 26, 2003",72.75,A,79,- 82,---,79,76kgWomen,Snatch,581,False
1,JIMENEZ QUINONEZ Kelin Juliana,ECU,"Feb 04, 2003",76.00,A,123,126,130,130,76kgWomen,CleanJerk,581,False
2,CRUZ HERNANDEZ Angeles,MEX,"Aug 15, 2004",76.00,A,115,120,123,123,76kgWomen,CleanJerk,581,False
3,NICHOLSON Ella,USA,"Jul 07, 2006",74.80,A,-120,122,-127,122,76kgWomen,CleanJerk,581,False
4,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",74.75,A,107,111,115,115,76kgWomen,CleanJerk,581,False
5,LI Xing En,TPE,"May 04, 2004",75.85,A,-113,-114,115,115,76kgWomen,CleanJerk,581,False
6,AMROYAN Anna,ARM,"Jun 05, 2006",74.10,A,113,-118,-120,113,76kgWomen,CleanJerk,581,False
7,WILLIAMS Riley Elizabeth,USA,"Oct 30, 2004",74.85,A,110,-114,-115,110,76kgWomen,CleanJerk,581,False
8,BUDAI Petronela Adriana,ROU,"May 31, 2006",74.75,A,107,-113,-113,107,76kgWomen,CleanJerk,581,False
9,STEINER Victoria,AUT,"Sep 26, 2003",72.75,A,99,102,---,102,76kgWomen,CleanJerk,581,False
1,JIMENEZ QUINONEZ Kelin Juliana,ECU,"Feb 04, 2003",76.00,A,104,130,234,---,76kgWomen,Total,581,False
2,NICHOLSON Ella,USA,"Jul 07, 2006",74.80,A,105,122,227,---,76kgWomen,Total,581,False
3,CRUZ HERNANDEZ Angeles,MEX,"Aug 15, 2004",76.00,A,100,123,223,---,76kgWomen,Total,581,False
4,AMROYAN Anna,ARM,"Jun 05, 2006",74.10,A,91,113,204,---,76kgWomen,Total,581,False
5,LI Xing En,TPE,"May 04, 2004",75.85,A,89,115,204,---,76kgWomen,Total,581,False
6,WILLIAMS Riley Elizabeth,USA,"Oct 30, 2004",74.85,A,92,110,202,---,76kgWomen,Total,581,False
7,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",74.75,A,87,115,202,---,76kgWomen,Total,581,False
8,BUDAI Petronela Adriana,ROU,"May 31, 2006",74.75,A,90,107,197,---,76kgWomen,Total,581,False
9,STEINER Victoria,AUT,"Sep 26, 2003",72.75,A,79,102,181,---,76kgWomen,Total,581,False
1,RUSTAMOVA Anamjan,TKM,"May 08, 2006",80.90,A,101,104,-107,104,81kgWomen,Snatch,581,False
2,HERNANDEZ LIZARRAGA Mairyn Vanessa,MEX,"Jul 30, 2005",79.80,A,95,-100,102,102,81kgWomen,Snatch,581,False
3,ELSAYED Rahma Ahmed Abdelrazek Hassan,EGY,"Jan 04, 2006",76.30,A,96,101,-103,101,81kgWomen,Snatch,581,False
4,GADELIA Natia,GEO,"Jun 07, 2004",81.00,A,95,99,-102,99,81kgWomen,Snatch,581,False
5,WITTE Katelyn Ann,USA,"Aug 21, 2004",78.80,A,91,96,-101,96,81kgWomen,Snatch,581,False
6,ANDREWS Natalie Louise,USA,"Jun 03, 2003",76.20,A,- 93,93,94,94,81kgWomen,Snatch,581,False
7,POGHOSYAN Emma,ARM,"Aug 26, 2006",79.45,A,93,- 96,- 96,93,81kgWomen,Snatch,581,False
8,SAFRATOVA Vendula,CZE,"Nov 08, 2004",79.35,A,76,80,- 83,80,81kgWomen,Snatch,581,False
1,HERNANDEZ LIZARRAGA Mairyn Vanessa,MEX,"Jul 30, 2005",79.80,A,120,124,126,126,81kgWomen,CleanJerk,581,False
2,RUSTAMOVA Anamjan,TKM,"May 08, 2006",80.90,A,-123,123,-126,123,81kgWomen,CleanJerk,581,False
3,ELSAYED Rahma Ahmed Abdelrazek Hassan,EGY,"Jan 04, 2006",76.30,A,122,-126,-127,122,81kgWomen,CleanJerk,581,False
4,GADELIA Natia,GEO,"Jun 07, 2004",81.00,A,117,121,-125,121,81kgWomen,CleanJerk,581,False
5,WITTE Katelyn Ann,USA,"Aug 21, 2004",78.80,A,116,120,-124,120,81kgWomen,CleanJerk,581,False
6,ANDREWS Natalie Louise,USA,"Jun 03, 2003",76.20,A,-115,116,120,120,81kgWomen,CleanJerk,581,False
7,SAFRATOVA Vendula,CZE,"Nov 08, 2004",79.35,A,100,105,-110,105,81kgWomen,CleanJerk,581,False
---,POGHOSYAN Emma,ARM,"Aug 26, 2006",79.45,A,-124,-124,-125,---,81kgWomen,CleanJerk,581,False
1,HERNANDEZ LIZARRAGA Mairyn Vanessa,MEX,"Jul 30, 2005",79.80,A,102,126,228,---,81kgWomen,Total,581,False
2,RUSTAMOVA Anamjan,TKM,"May 08, 2006",80.90,A,104,123,227,---,81kgWomen,Total,581,False
3,ELSAYED Rahma Ahmed Abdelrazek Hassan,EGY,"Jan 04, 2006",76.30,A,101,122,223,---,81kgWomen,Total,581,False
4,GADELIA Natia,GEO,"Jun 07, 2004",81.00,A,99,121,220,---,81kgWomen,Total,581,False
5,WITTE Katelyn Ann,USA,"Aug 21, 2004",78.80,A,96,120,216,---,81kgWomen,Total,581,False
6,ANDREWS Natalie Louise,USA,"Jun 03, 2003",76.20,A,94,120,214,---,81kgWomen,Total,581,False
7,SAFRATOVA Vendula,CZE,"Nov 08, 2004",79.35,A,80,105,185,---,81kgWomen,Total,581,False
---,POGHOSYAN Emma,ARM,"Aug 26, 2006",79.45,A,93,---,---,---,81kgWomen,Total,581,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.95,A,95,99,102,102,87kgWomen,Snatch,581,False
2,ROBLES Amanda Denise,USA,"Jul 29, 2004",85.55,A,94,98,101,101,87kgWomen,Snatch,581,False
3,JONES Medea Elyse,NZL,"Feb 18, 2003",84.25,A,93,98,-101,98,87kgWomen,Snatch,581,False
4,AHMED Fatma Mohamed Sadek,EGY,"Jul 07, 2003",83.20,A,93,- 97,97,97,87kgWomen,Snatch,581,False
5,ESPINOZA URESTI Estefany,MEX,"Sep 18, 2005",82.20,A,87,90,93,93,87kgWomen,Snatch,581,False
6,HENRIQUEZ DIAZ Zoreannys Valeria,VEN,"Jan 28, 2004",82.90,A,87,- 91,- 91,87,87kgWomen,Snatch,581,False
7,GUERRERO LOPEZ Keren Abigail,ESA,"Oct 14, 2005",83.85,A,68,- 72,- 72,68,87kgWomen,Snatch,581,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.95,A,-119,120,123,123,87kgWomen,CleanJerk,581,False
2,AHMED Fatma Mohamed Sadek,EGY,"Jul 07, 2003",83.20,A,118,122,-125,122,87kgWomen,CleanJerk,581,False
3,ESPINOZA URESTI Estefany,MEX,"Sep 18, 2005",82.20,A,118,120,-124,120,87kgWomen,CleanJerk,581,False
4,HENRIQUEZ DIAZ Zoreannys Valeria,VEN,"Jan 28, 2004",82.90,A,109,113,115,115,87kgWomen,CleanJerk,581,False
5,ROBLES Amanda Denise,USA,"Jul 29, 2004",85.55,A,114,-118,-119,114,87kgWomen,CleanJerk,581,False
6,JONES Medea Elyse,NZL,"Feb 18, 2003",84.25,A,108,112,-116,112,87kgWomen,CleanJerk,581,False
7,GUERRERO LOPEZ Keren Abigail,ESA,"Oct 14, 2005",83.85,A,85,88,- 90,88,87kgWomen,CleanJerk,581,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.95,A,102,123,225,---,87kgWomen,Total,581,False
2,AHMED Fatma Mohamed Sadek,EGY,"Jul 07, 2003",83.20,A,97,122,219,---,87kgWomen,Total,581,False
3,ROBLES Amanda Denise,USA,"Jul 29, 2004",85.55,A,101,114,215,---,87kgWomen,Total,581,False
4,ESPINOZA URESTI Estefany,MEX,"Sep 18, 2005",82.20,A,93,120,213,---,87kgWomen,Total,581,False
5,JONES Medea Elyse,NZL,"Feb 18, 2003",84.25,A,98,112,210,---,87kgWomen,Total,581,False
6,HENRIQUEZ DIAZ Zoreannys Valeria,VEN,"Jan 28, 2004",82.90,A,87,115,202,---,87kgWomen,Total,581,False
7,GUERRERO LOPEZ Keren Abigail,ESA,"Oct 14, 2005",83.85,A,68,88,156,---,87kgWomen,Total,581,False
1,WANG Ling Chen,TPE,"Jun 19, 2003",107.90,A,106,111,-115,111,+87kgWomen,Snatch,581,False
2,SANSYZBAYEVA Aisamal,KAZ,"Jul 08, 2003",118.80,A,103,107,-112,107,+87kgWomen,Snatch,581,False
3,LOVE Etta Mae,CAN,"Aug 28, 2007",122.55,A,97,101,106,106,+87kgWomen,Snatch,581,False
4,JUSTINO DE LIMA Taiane,BRA,"Feb 16, 2004",122.50,A,98,102,105,105,+87kgWomen,Snatch,581,False
5,PAVEZ MIRANDA Arantzazu Elizabeth A,CHI,"Nov 23, 2004",119.60,A,100,104,-107,104,+87kgWomen,Snatch,581,False
6,KHALED RAGAB ALI Shimaa,EGY,"Feb 14, 2004",103.55,A,101,-105,-107,101,+87kgWomen,Snatch,581,False
1,SANSYZBAYEVA Aisamal,KAZ,"Jul 08, 2003",118.80,A,135,140,143,143,+87kgWomen,CleanJerk,581,False
2,WANG Ling Chen,TPE,"Jun 19, 2003",107.90,A,137,141,-144,141,+87kgWomen,CleanJerk,581,False
3,JUSTINO DE LIMA Taiane,BRA,"Feb 16, 2004",122.50,A,136,140,-144,140,+87kgWomen,CleanJerk,581,False
4,KHALED RAGAB ALI Shimaa,EGY,"Feb 14, 2004",103.55,A,130,137,-141,137,+87kgWomen,CleanJerk,581,False
5,LOVE Etta Mae,CAN,"Aug 28, 2007",122.55,A,129,135,-141,135,+87kgWomen,CleanJerk,581,False
6,PAVEZ MIRANDA Arantzazu Elizabeth A,CHI,"Nov 23, 2004",119.60,A,120,125,130,130,+87kgWomen,CleanJerk,581,False
1,WANG Ling Chen,TPE,"Jun 19, 2003",107.90,A,111,141,252,---,+87kgWomen,Total,581,False
2,SANSYZBAYEVA Aisamal,KAZ,"Jul 08, 2003",118.80,A,107,143,250,---,+87kgWomen,Total,581,False
3,JUSTINO DE LIMA Taiane,BRA,"Feb 16, 2004",122.50,A,105,140,245,---,+87kgWomen,Total,581,False
4,LOVE Etta Mae,CAN,"Aug 28, 2007",122.55,A,106,135,241,---,+87kgWomen,Total,581,False
5,KHALED RAGAB ALI Shimaa,EGY,"Feb 14, 2004",103.55,A,101,137,238,---,+87kgWomen,Total,581,False
6,PAVEZ MIRANDA Arantzazu Elizabeth A,CHI,"Nov 23, 2004",119.60,A,104,130,234,---,+87kgWomen,Total,581,False
