rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LAI Gia Thanh,VIE,"May 03, 1998",55.00,A,119,-123,123,123,55kgMen,Snatch,577,False
2,NGO Son Dinh,VIE,"Aug 02, 2001",54.93,A,115,117,-120,117,55kgMen,Snatch,577,False
3,SOMBOON-UAN Thada,THA,"Nov 03, 2000",55.00,A,112,116,-118,116,55kgMen,Snatch,577,False
4,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.77,A,-114,116,-118,116,55kgMen,Snatch,577,False
5,CHOMCHUEN Natthawat,THA,"Jul 31, 2001",54.82,A,113,-116,116,116,55kgMen,Snatch,577,False
6,NUGROHO Satrio Adi,INA,"May 18, 2004",54.98,A,107,112,115,115,55kgMen,Snatch,577,False
7,SHAMILISHVILI Ramini,GEO,"May 11, 1994",54.88,A,-112,-112,112,112,55kgMen,Snatch,577,False
8,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",54.76,B,100,-108,110,110,55kgMen,Snatch,577,False
9,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",54.92,B,104,107,-110,107,55kgMen,Snatch,577,False
10,ALPYSSOV Yernaz,KAZ,"Sep 29, 2002",55.00,B,102,106,-109,106,55kgMen,Snatch,577,False
11,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",55.00,A,102,106,-108,106,55kgMen,Snatch,577,False
12,LUCA Marian-Cristian,ROU,"Feb 16, 1999",55.00,B,100,105,-110,105,55kgMen,Snatch,577,False
13,USUKHBAYAR Chagnaadorj,MGL,"May 06, 1997",55.00,B,-103,103,-109,103,55kgMen,Snatch,577,False
14,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",55.00,B,98,101,103,103,55kgMen,Snatch,577,False
15,DANEV Deniz Gretov,BUL,"Jun 26, 2003",54.93,B,101,-105,-105,101,55kgMen,Snatch,577,False
16,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.91,B,-100,100,-103,100,55kgMen,Snatch,577,False
17,GHANEM Amjad Abdrabalnabi J,KSA,"Aug 20, 2004",54.80,B,93,- 98,98,98,55kgMen,Snatch,577,False
---,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",54.76,A,-113,-113,-114,---,55kgMen,Snatch,577,False
1,LAI Gia Thanh,VIE,"May 03, 1998",55.00,A,142,-145,146,146,55kgMen,CleanJerk,577,False
2,NGO Son Dinh,VIE,"Aug 02, 2001",54.93,A,140,-144,144,144,55kgMen,CleanJerk,577,False
3,CHOMCHUEN Natthawat,THA,"Jul 31, 2001",54.82,A,143,-146,-147,143,55kgMen,CleanJerk,577,False
4,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.77,A,-140,143,-147,143,55kgMen,CleanJerk,577,False
5,SOMBOON-UAN Thada,THA,"Nov 03, 2000",55.00,A,130,136,-142,136,55kgMen,CleanJerk,577,False
6,NUGROHO Satrio Adi,INA,"May 18, 2004",54.98,A,135,-141,-141,135,55kgMen,CleanJerk,577,False
7,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",55.00,B,130,134,-137,134,55kgMen,CleanJerk,577,False
8,USUKHBAYAR Chagnaadorj,MGL,"May 06, 1997",55.00,B,128,133,-137,133,55kgMen,CleanJerk,577,False
9,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",55.00,A,133,-140,-141,133,55kgMen,CleanJerk,577,False
10,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.91,B,128,132,-134,132,55kgMen,CleanJerk,577,False
11,SHAMILISHVILI Ramini,GEO,"May 11, 1994",54.88,A,131,-137,-137,131,55kgMen,CleanJerk,577,False
12,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",54.76,B,130,-138,-138,130,55kgMen,CleanJerk,577,False
13,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",54.92,B,-130,130,-135,130,55kgMen,CleanJerk,577,False
14,DANEV Deniz Gretov,BUL,"Jun 26, 2003",54.93,B,-130,-130,130,130,55kgMen,CleanJerk,577,False
15,ALPYSSOV Yernaz,KAZ,"Sep 29, 2002",55.00,B,-127,127,-132,127,55kgMen,CleanJerk,577,False
16,LUCA Marian-Cristian,ROU,"Feb 16, 1999",55.00,B,-125,125,-131,125,55kgMen,CleanJerk,577,False
17,GHANEM Amjad Abdrabalnabi J,KSA,"Aug 20, 2004",54.80,B,115,122,-127,122,55kgMen,CleanJerk,577,False
---,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",54.76,A,---,---,---,---,55kgMen,CleanJerk,577,False
1,LAI Gia Thanh,VIE,"May 03, 1998",55.00,A,123,146,269,---,55kgMen,Total,577,False
2,NGO Son Dinh,VIE,"Aug 02, 2001",54.93,A,117,144,261,---,55kgMen,Total,577,False
3,CHOMCHUEN Natthawat,THA,"Jul 31, 2001",54.82,A,116,143,259,---,55kgMen,Total,577,False
4,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.77,A,116,143,259,---,55kgMen,Total,577,False
5,SOMBOON-UAN Thada,THA,"Nov 03, 2000",55.00,A,116,136,252,---,55kgMen,Total,577,False
6,NUGROHO Satrio Adi,INA,"May 18, 2004",54.98,A,115,135,250,---,55kgMen,Total,577,False
7,SHAMILISHVILI Ramini,GEO,"May 11, 1994",54.88,A,112,131,243,---,55kgMen,Total,577,False
8,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",54.76,B,110,130,240,---,55kgMen,Total,577,False
9,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",55.00,A,106,133,239,---,55kgMen,Total,577,False
10,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",54.92,B,107,130,237,---,55kgMen,Total,577,False
11,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",55.00,B,103,134,237,---,55kgMen,Total,577,False
12,USUKHBAYAR Chagnaadorj,MGL,"May 06, 1997",55.00,B,103,133,236,---,55kgMen,Total,577,False
13,ALPYSSOV Yernaz,KAZ,"Sep 29, 2002",55.00,B,106,127,233,---,55kgMen,Total,577,False
14,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.91,B,100,132,232,---,55kgMen,Total,577,False
15,DANEV Deniz Gretov,BUL,"Jun 26, 2003",54.93,B,101,130,231,---,55kgMen,Total,577,False
16,LUCA Marian-Cristian,ROU,"Feb 16, 1999",55.00,B,105,125,230,---,55kgMen,Total,577,False
17,GHANEM Amjad Abdrabalnabi J,KSA,"Aug 20, 2004",54.80,B,98,122,220,---,55kgMen,Total,577,False
---,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",54.76,A,---,---,---,---,55kgMen,Total,577,False
1,LI Fabin,CHN,"Jan 15, 1993",61.00,A,137,141,-146,141,61kgMen,Snatch,577,False
2,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,135,137,-139,137,61kgMen,Snatch,577,False
3,MISHVELIDZE Shota,GEO,"Oct 18, 1994",61.00,A,132,-136,136,136,61kgMen,Snatch,577,False
4,DING Hongjie,CHN,"Jan 30, 2002",61.00,B,135,-139,-139,135,61kgMen,Snatch,577,False
5,SAPUTRA Ricko,INA,"Jan 21, 2000",61.00,A,129,-134,134,134,61kgMen,Snatch,577,False
6,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",61.00,B,130,133,-135,133,61kgMen,Snatch,577,False
7,DIMOV Ivan,BUL,"Apr 12, 2002",61.00,A,133,-136,-137,133,61kgMen,Snatch,577,False
8,CENIZA John Febuar,PHI,"Feb 07, 1998",60.75,B,128,131,-133,131,61kgMen,Snatch,577,False
9,BERDELIDZE Goderdzi,GEO,"Jul 14, 1996",61.00,B,123,126,130,130,61kgMen,Snatch,577,False
10,CHOMCHUEN Teerapat,THA,"Jul 31, 2001",60.57,A,130,-133,-133,130,61kgMen,Snatch,577,False
11,TRINH Van Vinh,VIE,"Dec 17, 1995",61.00,A,126,130,-132,130,61kgMen,Snatch,577,False
12,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.00,D,-125,125,129,129,61kgMen,Snatch,577,False
13,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",60.97,A,129,-133,-133,129,61kgMen,Snatch,577,False
14,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",61.00,B,121,-126,126,126,61kgMen,Snatch,577,False
15,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.00,A,126,-130,-130,126,61kgMen,Snatch,577,False
16,SHIN Rok,KOR,"Jul 08, 2002",60.83,D,120,125,-130,125,61kgMen,Snatch,577,False
17,KAO Chan-Hung,TPE,"Oct 03, 1993",60.96,C,122,125,-127,125,61kgMen,Snatch,577,False
18,MOHAMAD ANIQ Bin Kasdan,MAS,"Jun 16, 2002",60.84,C,122,125,-127,125,61kgMen,Snatch,577,False
19,LUNGU Daniel,MDA,"Oct 16, 1998",61.00,C,120,124,-126,124,61kgMen,Snatch,577,False
20,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Mar 25, 1997",60.85,B,120,-124,124,124,61kgMen,Snatch,577,False
21,BARU Morea,PNG,"Apr 15, 1990",61.00,C,120,-123,-123,120,61kgMen,Snatch,577,False
22,MIRZAYEV Seyitjan,TKM,"Apr 30, 1994",61.00,C,-120,-120,120,120,61kgMen,Snatch,577,False
23,MARINOV Gabriel,BUL,"Dec 25, 2003",61.00,B,120,-123,-124,120,61kgMen,Snatch,577,False
24,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",61.00,B,120,-124,-124,120,61kgMen,Snatch,577,False
25,TODKAR Shubham Tanaji,IND,"May 19, 1997",60.56,D,-115,115,119,119,61kgMen,Snatch,577,False
26,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",61.00,C,-118,118,-121,118,61kgMen,Snatch,577,False
27,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.69,B,116,-120,-120,116,61kgMen,Snatch,577,False
28,SILACHAI Theerapong,THA,"Nov 19, 2003",61.00,D,110,115,-120,115,61kgMen,Snatch,577,False
29,SIMARD Youri,CAN,"Jan 03, 2001",61.00,D,110,-115,115,115,61kgMen,Snatch,577,False
30,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",60.38,C,115,-118,-118,115,61kgMen,Snatch,577,False
31,HIRAI Kaito,JPN,"Sep 16, 1998",60.90,B,115,-120,-121,115,61kgMen,Snatch,577,False
32,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",61.00,C,113,-118,-118,113,61kgMen,Snatch,577,False
33,ULAANTSETSEG Amarbayar,MGL,"Apr 23, 2002",61.00,D,-110,110,-115,110,61kgMen,Snatch,577,False
34,ALKHADRAWI Hashem Hassan S,KSA,"Apr 05, 2003",60.30,D,97,102,105,105,61kgMen,Snatch,577,False
35,ALSAWAGH Mohammad J S B S M,KUW,"Apr 01, 1997",60.45,D,91,100,-103,100,61kgMen,Snatch,577,False
36,IANCU Valentin-Ionadi,ROU,"Jan 16, 2000",58.71,D,90,95,100,100,61kgMen,Snatch,577,False
37,NIYOYITA Davis,UGA,"Jan 01, 2004",59.86,D,95,-100,-100,95,61kgMen,Snatch,577,False
38,ALMULLA Mohammed J M N A,KUW,"Sep 29, 1997",59.74,D,80,85,- 90,85,61kgMen,Snatch,577,False
39,MBOYA Joshua Amunga,KEN,"May 11, 2005",57.59,D,75,80,- 85,80,61kgMen,Snatch,577,False
---,ELIS Mustafa,TUR,"Jul 14, 2005",60.91,C,---,---,---,---,61kgMen,Snatch,577,False
---,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.91,A,-123,-123,-123,---,61kgMen,Snatch,577,False
---,LAPTSEU Henadz,AIN,"Dec 15, 1998",60.93,A,-132,-132,-132,---,61kgMen,Snatch,577,False
---,AL BUSAIDI Elyas Tamim Shuwaired,OMA,"Oct 12, 1998",61.00,B,-118,-118,-120,---,61kgMen,Snatch,577,False
---,REISENAUER Brian James,USA,"Oct 25, 1988",61.00,C,-113,---,---,---,61kgMen,Snatch,577,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.91,A,163,-168,168,168,61kgMen,CleanJerk,577,False
2,LI Fabin,CHN,"Jan 15, 1993",61.00,A,-167,167,-169,167,61kgMen,CleanJerk,577,False
3,MOHAMAD ANIQ Bin Kasdan,MAS,"Jun 16, 2002",60.84,C,160,166,-167,166,61kgMen,CleanJerk,577,False
4,DING Hongjie,CHN,"Jan 30, 2002",61.00,B,166,-171,-171,166,61kgMen,CleanJerk,577,False
5,CENIZA John Febuar,PHI,"Feb 07, 1998",60.75,B,-165,165,-170,165,61kgMen,CleanJerk,577,False
6,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",61.00,B,156,162,165,165,61kgMen,CleanJerk,577,False
7,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,163,-165,165,165,61kgMen,CleanJerk,577,False
8,MARINOV Gabriel,BUL,"Dec 25, 2003",61.00,B,155,161,163,163,61kgMen,CleanJerk,577,False
9,CHOMCHUEN Teerapat,THA,"Jul 31, 2001",60.57,A,-162,163,-167,163,61kgMen,CleanJerk,577,False
10,TRINH Van Vinh,VIE,"Dec 17, 1995",61.00,A,162,-166,-166,162,61kgMen,CleanJerk,577,False
11,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.00,D,155,161,-163,161,61kgMen,CleanJerk,577,False
12,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",60.97,A,157,161,-164,161,61kgMen,CleanJerk,577,False
13,MISHVELIDZE Shota,GEO,"Oct 18, 1994",61.00,A,156,-161,161,161,61kgMen,CleanJerk,577,False
14,DIMOV Ivan,BUL,"Apr 12, 2002",61.00,A,152,160,-164,160,61kgMen,CleanJerk,577,False
15,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.00,A,-157,-160,160,160,61kgMen,CleanJerk,577,False
16,BARU Morea,PNG,"Apr 15, 1990",61.00,C,153,-156,156,156,61kgMen,CleanJerk,577,False
17,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",61.00,B,152,156,-160,156,61kgMen,CleanJerk,577,False
18,SHIN Rok,KOR,"Jul 08, 2002",60.83,D,150,-155,155,155,61kgMen,CleanJerk,577,False
19,KAO Chan-Hung,TPE,"Oct 03, 1993",60.96,C,-151,151,154,154,61kgMen,CleanJerk,577,False
20,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",61.00,B,149,154,-157,154,61kgMen,CleanJerk,577,False
21,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",61.00,C,147,151,-155,151,61kgMen,CleanJerk,577,False
22,HIRAI Kaito,JPN,"Sep 16, 1998",60.90,B,151,-156,-156,151,61kgMen,CleanJerk,577,False
23,SILACHAI Theerapong,THA,"Nov 19, 2003",61.00,D,140,150,---,150,61kgMen,CleanJerk,577,False
24,TODKAR Shubham Tanaji,IND,"May 19, 1997",60.56,D,145,150,-155,150,61kgMen,CleanJerk,577,False
25,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Mar 25, 1997",60.85,B,150,-154,---,150,61kgMen,CleanJerk,577,False
26,BERDELIDZE Goderdzi,GEO,"Jul 14, 1996",61.00,B,150,-156,-156,150,61kgMen,CleanJerk,577,False
27,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",60.38,C,145,---,---,145,61kgMen,CleanJerk,577,False
28,SIMARD Youri,CAN,"Jan 03, 2001",61.00,D,-143,-143,143,143,61kgMen,CleanJerk,577,False
29,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",61.00,C,142,-147,-147,142,61kgMen,CleanJerk,577,False
30,LUNGU Daniel,MDA,"Oct 16, 1998",61.00,C,140,-144,-144,140,61kgMen,CleanJerk,577,False
31,MIRZAYEV Seyitjan,TKM,"Apr 30, 1994",61.00,C,-140,-140,140,140,61kgMen,CleanJerk,577,False
32,ULAANTSETSEG Amarbayar,MGL,"Apr 23, 2002",61.00,D,130,-135,-135,130,61kgMen,CleanJerk,577,False
33,IANCU Valentin-Ionadi,ROU,"Jan 16, 2000",58.71,D,120,125,130,130,61kgMen,CleanJerk,577,False
34,ALKHADRAWI Hashem Hassan S,KSA,"Apr 05, 2003",60.30,D,-122,122,128,128,61kgMen,CleanJerk,577,False
35,NIYOYITA Davis,UGA,"Jan 01, 2004",59.86,D,120,125,127,127,61kgMen,CleanJerk,577,False
36,ALSAWAGH Mohammad J S B S M,KUW,"Apr 01, 1997",60.45,D,110,120,-123,120,61kgMen,CleanJerk,577,False
37,ALMULLA Mohammed J M N A,KUW,"Sep 29, 1997",59.74,D,100,105,---,105,61kgMen,CleanJerk,577,False
38,MBOYA Joshua Amunga,KEN,"May 11, 2005",57.59,D,90,- 97,98,98,61kgMen,CleanJerk,577,False
---,ELIS Mustafa,TUR,"Jul 14, 2005",60.91,C,---,---,---,---,61kgMen,CleanJerk,577,False
---,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.69,B,-145,-145,-146,---,61kgMen,CleanJerk,577,False
---,LAPTSEU Henadz,AIN,"Dec 15, 1998",60.93,A,---,---,---,---,61kgMen,CleanJerk,577,False
---,AL BUSAIDI Elyas Tamim Shuwaired,OMA,"Oct 12, 1998",61.00,B,-152,-152,---,---,61kgMen,CleanJerk,577,False
---,SAPUTRA Ricko,INA,"Jan 21, 2000",61.00,A,-160,-167,-167,---,61kgMen,CleanJerk,577,False
---,REISENAUER Brian James,USA,"Oct 25, 1988",61.00,C,---,---,---,---,61kgMen,CleanJerk,577,False
1,LI Fabin,CHN,"Jan 15, 1993",61.00,A,141,167,308,---,61kgMen,Total,577,False
2,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,137,165,302,---,61kgMen,Total,577,False
3,DING Hongjie,CHN,"Jan 30, 2002",61.00,B,135,166,301,---,61kgMen,Total,577,False
4,MISHVELIDZE Shota,GEO,"Oct 18, 1994",61.00,A,136,161,297,---,61kgMen,Total,577,False
5,CENIZA John Febuar,PHI,"Feb 07, 1998",60.75,B,131,165,296,---,61kgMen,Total,577,False
6,DIMOV Ivan,BUL,"Apr 12, 2002",61.00,A,133,160,293,---,61kgMen,Total,577,False
7,CHOMCHUEN Teerapat,THA,"Jul 31, 2001",60.57,A,130,163,293,---,61kgMen,Total,577,False
8,TRINH Van Vinh,VIE,"Dec 17, 1995",61.00,A,130,162,292,---,61kgMen,Total,577,False
9,MOHAMAD ANIQ Bin Kasdan,MAS,"Jun 16, 2002",60.84,C,125,166,291,---,61kgMen,Total,577,False
10,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",61.00,B,126,165,291,---,61kgMen,Total,577,False
11,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.00,D,129,161,290,---,61kgMen,Total,577,False
12,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",60.97,A,129,161,290,---,61kgMen,Total,577,False
13,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",61.00,B,133,154,287,---,61kgMen,Total,577,False
14,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.00,A,126,160,286,---,61kgMen,Total,577,False
15,MARINOV Gabriel,BUL,"Dec 25, 2003",61.00,B,120,163,283,---,61kgMen,Total,577,False
16,SHIN Rok,KOR,"Jul 08, 2002",60.83,D,125,155,280,---,61kgMen,Total,577,False
17,BERDELIDZE Goderdzi,GEO,"Jul 14, 1996",61.00,B,130,150,280,---,61kgMen,Total,577,False
18,KAO Chan-Hung,TPE,"Oct 03, 1993",60.96,C,125,154,279,---,61kgMen,Total,577,False
19,BARU Morea,PNG,"Apr 15, 1990",61.00,C,120,156,276,---,61kgMen,Total,577,False
20,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",61.00,B,120,156,276,---,61kgMen,Total,577,False
21,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Mar 25, 1997",60.85,B,124,150,274,---,61kgMen,Total,577,False
22,TODKAR Shubham Tanaji,IND,"May 19, 1997",60.56,D,119,150,269,---,61kgMen,Total,577,False
23,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",61.00,C,118,151,269,---,61kgMen,Total,577,False
24,HIRAI Kaito,JPN,"Sep 16, 1998",60.90,B,115,151,266,---,61kgMen,Total,577,False
25,SILACHAI Theerapong,THA,"Nov 19, 2003",61.00,D,115,150,265,---,61kgMen,Total,577,False
26,LUNGU Daniel,MDA,"Oct 16, 1998",61.00,C,124,140,264,---,61kgMen,Total,577,False
27,MIRZAYEV Seyitjan,TKM,"Apr 30, 1994",61.00,C,120,140,260,---,61kgMen,Total,577,False
28,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",60.38,C,115,145,260,---,61kgMen,Total,577,False
29,SIMARD Youri,CAN,"Jan 03, 2001",61.00,D,115,143,258,---,61kgMen,Total,577,False
30,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",61.00,C,113,142,255,---,61kgMen,Total,577,False
31,ULAANTSETSEG Amarbayar,MGL,"Apr 23, 2002",61.00,D,110,130,240,---,61kgMen,Total,577,False
32,ALKHADRAWI Hashem Hassan S,KSA,"Apr 05, 2003",60.30,D,105,128,233,---,61kgMen,Total,577,False
33,IANCU Valentin-Ionadi,ROU,"Jan 16, 2000",58.71,D,100,130,230,---,61kgMen,Total,577,False
34,NIYOYITA Davis,UGA,"Jan 01, 2004",59.86,D,95,127,222,---,61kgMen,Total,577,False
35,ALSAWAGH Mohammad J S B S M,KUW,"Apr 01, 1997",60.45,D,100,120,220,---,61kgMen,Total,577,False
36,ALMULLA Mohammed J M N A,KUW,"Sep 29, 1997",59.74,D,85,105,190,---,61kgMen,Total,577,False
37,MBOYA Joshua Amunga,KEN,"May 11, 2005",57.59,D,80,98,178,---,61kgMen,Total,577,False
---,ELIS Mustafa,TUR,"Jul 14, 2005",60.91,C,---,---,---,---,61kgMen,Total,577,False
---,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.69,B,116,---,---,---,61kgMen,Total,577,False
---,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.91,A,---,168,---,---,61kgMen,Total,577,False
---,LAPTSEU Henadz,AIN,"Dec 15, 1998",60.93,A,---,---,---,---,61kgMen,Total,577,False
---,AL BUSAIDI Elyas Tamim Shuwaired,OMA,"Oct 12, 1998",61.00,B,---,---,---,---,61kgMen,Total,577,False
---,SAPUTRA Ricko,INA,"Jan 21, 2000",61.00,A,134,---,---,---,61kgMen,Total,577,False
---,REISENAUER Brian James,USA,"Oct 25, 1988",61.00,C,---,---,---,---,61kgMen,Total,577,False
1,CHEN Lijun,CHN,"Feb 08, 1993",67.00,A,145,150,153,153,67kgMen,Snatch,577,False
2,IRAWAN Eko Yuli,INA,"Jul 24, 1989",66.93,B,142,146,-150,146,67kgMen,Snatch,577,False
3,SAHAKYAN Gor,ARM,"Sep 01, 2003",66.90,A,-142,-142,142,142,67kgMen,Snatch,577,False
4,YASIN Mohammad,INA,"Jan 18, 2000",66.75,B,130,135,140,140,67kgMen,Snatch,577,False
5,RASHIDOV Bunyad,TKM,"Mar 05, 2000",66.93,A,140,-143,-145,140,67kgMen,Snatch,577,False
6,KAHRIMAN Kaan,TUR,"Sep 12, 2004",65.89,A,137,-141,-142,137,67kgMen,Snatch,577,False
7,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",66.99,A,135,-138,-138,135,67kgMen,Snatch,577,False
8,GENCHEV Valentin Rumyanov,BUL,"Apr 03, 2000",67.00,A,130,-135,135,135,67kgMen,Snatch,577,False
9,YOKUBOV Doston,UZB,"Apr 05, 1995",67.00,A,132,-135,135,135,67kgMen,Snatch,577,False
10,LEE Sangyeon,KOR,"Mar 06, 1995",67.00,A,130,-135,-135,130,67kgMen,Snatch,577,False
11,CHKHEIDZE Goga,GEO,"Feb 11, 1996",66.94,A,130,-134,-135,130,67kgMen,Snatch,577,False
12,CASTRO MARINO Victor,ESP,"Dec 18, 1992",66.67,B,-125,125,-130,125,67kgMen,Snatch,577,False
13,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",63.90,B,-121,121,125,125,67kgMen,Snatch,577,False
14,AKMOLDA Sairamkez,KAZ,"May 18, 2002",66.62,B,110,115,120,120,67kgMen,Snatch,577,False
15,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",66.36,B,115,-120,120,120,67kgMen,Snatch,577,False
16,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",67.00,B,100,105,110,110,67kgMen,Snatch,577,False
17,BIN HAJI ABU BAKAR Mohammad Nashrul,BRU,"Sep 20, 1995",64.51,B,100,-103,103,103,67kgMen,Snatch,577,False
18,ABDULREDHA Mohammed Kh I E K M,KUW,"Feb 18, 1992",66.35,B,91,97,101,101,67kgMen,Snatch,577,False
19,ERATI Kaimauri,KIR,"Jun 13, 2004",64.92,B,90,95,-100,95,67kgMen,Snatch,577,False
---,RUSTAMOV Isa,AZE,"Nov 06, 1999",66.81,B,-128,---,---,---,67kgMen,Snatch,577,False
---,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",65.32,B,---,---,---,---,67kgMen,Snatch,577,False
---,HARDAL Ferdi,TUR,"Dec 31, 1996",66.99,A,-136,-136,-137,---,67kgMen,Snatch,577,False
---,HE Yueji,CHN,"Jul 11, 2002",67.00,A,-145,-145,-145,---,67kgMen,Snatch,577,False
---,HAN Myeongmok,KOR,"Feb 01, 1991",66.94,B,-140,-141,-141,---,67kgMen,Snatch,577,False
---,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",66.90,B,---,---,---,---,67kgMen,Snatch,577,False
---,DURAK Faris,BIH,"Sep 25, 2002",65.72,B,-100,---,---,---,67kgMen,Snatch,577,False
1,CHEN Lijun,CHN,"Feb 08, 1993",67.00,A,175,180,---,180,67kgMen,CleanJerk,577,False
2,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",66.99,A,176,-181,-181,176,67kgMen,CleanJerk,577,False
3,LEE Sangyeon,KOR,"Mar 06, 1995",67.00,A,176,-181,-181,176,67kgMen,CleanJerk,577,False
4,IRAWAN Eko Yuli,INA,"Jul 24, 1989",66.93,B,165,175,-181,175,67kgMen,CleanJerk,577,False
5,HE Yueji,CHN,"Jul 11, 2002",67.00,A,172,-178,-178,172,67kgMen,CleanJerk,577,False
6,SAHAKYAN Gor,ARM,"Sep 01, 2003",66.90,A,-170,-170,170,170,67kgMen,CleanJerk,577,False
7,YOKUBOV Doston,UZB,"Apr 05, 1995",67.00,A,168,-177,-177,168,67kgMen,CleanJerk,577,False
8,GENCHEV Valentin Rumyanov,BUL,"Apr 03, 2000",67.00,A,167,-170,-170,167,67kgMen,CleanJerk,577,False
9,RASHIDOV Bunyad,TKM,"Mar 05, 2000",66.93,A,157,161,-163,161,67kgMen,CleanJerk,577,False
10,KAHRIMAN Kaan,TUR,"Sep 12, 2004",65.89,A,158,161,-165,161,67kgMen,CleanJerk,577,False
11,YASIN Mohammad,INA,"Jan 18, 2000",66.75,B,160,-165,-165,160,67kgMen,CleanJerk,577,False
12,AKMOLDA Sairamkez,KAZ,"May 18, 2002",66.62,B,155,160,-165,160,67kgMen,CleanJerk,577,False
13,HAN Myeongmok,KOR,"Feb 01, 1991",66.94,B,-160,160,---,160,67kgMen,CleanJerk,577,False
14,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",63.90,B,-155,158,-165,158,67kgMen,CleanJerk,577,False
15,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",66.36,B,145,150,155,155,67kgMen,CleanJerk,577,False
