rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
10,MENDOZA SANCHEZ Axel,MEX,"Jan 26, 2004",54.64,B,121,125,-128,125,55kgMen,CleanJerk,610,False
11,KHUDANYAN Seyran,ARM,"Aug 10, 2004",55.00,A,125,-132,-132,125,55kgMen,CleanJerk,610,False
12,ANDRADE RODRIGUEZ Samuel,COL,"May 17, 2007",55.00,A,122,125,-129,125,55kgMen,CleanJerk,610,False
13,DHANSUH Loganathan,IND,"Nov 19, 2006",55.00,B,120,124,-127,124,55kgMen,CleanJerk,610,False
14,TANG Chun-Yen,TPE,"Oct 14, 2005",55.00,B,-120,120,124,124,55kgMen,CleanJerk,610,False
15,SOLORZANO CARMONA Angello Rafael,VEN,"Sep 16, 2004",54.26,A,122,-125,-125,122,55kgMen,CleanJerk,610,False
16,DELOS SANTOS Prince Keil,PHI,"Sep 04, 2007",53.78,A,122,-127,-127,122,55kgMen,CleanJerk,610,False
17,GOMEZ LOPEZ Jefferson Withman,VEN,"May 06, 2005",54.90,A,-122,122,-127,122,55kgMen,CleanJerk,610,False
18,SECGIN Ertugrul,TUR,"Jan 01, 2004",55.00,A,121,-126,-127,121,55kgMen,CleanJerk,610,False
19,INUMA ROJAS Michael Angel,PER,"May 22, 2006",54.52,B,107,110,113,113,55kgMen,CleanJerk,610,False
20,GOMEZ MARTINEZ Oscar,ESP,"Aug 24, 2006",54.92,B,-107,107,110,110,55kgMen,CleanJerk,610,False
21,MORENO SANTIAGO Juan Jose,ESP,"Nov 08, 2007",50.90,B,103,-107,-108,103,55kgMen,CleanJerk,610,False
22,HASAN Ali A,KUW,"Apr 24, 2007",52.44,B,75,83,- 90,83,55kgMen,CleanJerk,610,False
1,K Duong,VIE,"Jul 03, 2007",54.88,A,115,138,253,---,55kgMen,Total,610,False
2,TOMARI Kotaro,JPN,"Jul 01, 2005",54.94,A,108,139,247,---,55kgMen,Total,610,False
3,DHANSUH Loganathan,IND,"Nov 19, 2006",55.00,B,107,124,231,---,55kgMen,Total,610,False
4,MEZA Domingo Francisco,ARG,"Dec 19, 2006",54.80,B,100,130,230,---,55kgMen,Total,610,False
5,YILMAZ Ramazan Efe,TUR,"Sep 11, 2008",55.00,A,98,131,229,---,55kgMen,Total,610,False
6,GOMEZ LOPEZ Jefferson Withman,VEN,"May 06, 2005",54.90,A,105,122,227,---,55kgMen,Total,610,False
7,GRIJALBA SARRIA Yilver Esteban,COL,"Sep 15, 2006",55.00,A,100,127,227,---,55kgMen,Total,610,False
8,BORRES Eron,PHI,"Jan 09, 2007",54.04,A,100,127,227,---,55kgMen,Total,610,False
9,KHUDANYAN Seyran,ARM,"Aug 10, 2004",55.00,A,100,125,225,---,55kgMen,Total,610,False
10,ANDRADE RODRIGUEZ Samuel,COL,"May 17, 2007",55.00,A,100,125,225,---,55kgMen,Total,610,False
11,ZARKOV Dzhan,BUL,"May 08, 2006",54.48,A,95,129,224,---,55kgMen,Total,610,False
12,SOLORZANO CARMONA Angello Rafael,VEN,"Sep 16, 2004",54.26,A,101,122,223,---,55kgMen,Total,610,False
13,MENDOZA SANCHEZ Axel,MEX,"Jan 26, 2004",54.64,B,97,125,222,---,55kgMen,Total,610,False
14,DELOS SANTOS Prince Keil,PHI,"Sep 04, 2007",53.78,A,100,122,222,---,55kgMen,Total,610,False
15,LANOUE Antonin,CAN,"Jul 24, 2005",55.00,B,95,125,220,---,55kgMen,Total,610,False
16,TANG Chun-Yen,TPE,"Oct 14, 2005",55.00,B,95,124,219,---,55kgMen,Total,610,False
17,SECGIN Ertugrul,TUR,"Jan 01, 2004",55.00,A,96,121,217,---,55kgMen,Total,610,False
18,INUMA ROJAS Michael Angel,PER,"May 22, 2006",54.52,B,90,113,203,---,55kgMen,Total,610,False
19,GOMEZ MARTINEZ Oscar,ESP,"Aug 24, 2006",54.92,B,92,110,202,---,55kgMen,Total,610,False
20,MORENO SANTIAGO Juan Jose,ESP,"Nov 08, 2007",50.90,B,88,103,191,---,55kgMen,Total,610,False
---,HASAN Ali A,KUW,"Apr 24, 2007",52.44,B,---,83,---,---,55kgMen,Total,610,False
---,DO Tu Tung,VIE,"Jan 10, 2004",54.98,A,---,140,---,---,55kgMen,Total,610,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",61.00,A,122,-125,126,126,61kgMen,Snatch,610,False
2,CHHUM Gabriel John,USA,"Jan 31, 2004",60.42,A,122,-125,125,125,61kgMen,Snatch,610,False
3,GONZALEZ MARMOLEJO Jose Eber,COL,"Jun 19, 2005",60.92,A,120,-123,124,124,61kgMen,Snatch,610,False
4,ODIKADZE Giga,GEO,"Feb 20, 2005",60.50,A,118,121,123,123,61kgMen,Snatch,610,False
5,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",60.48,A,115,119,122,122,61kgMen,Snatch,610,False
6,DUONG TUAN Kiet,VIE,"Oct 24, 2005",60.80,A,116,-120,120,120,61kgMen,Snatch,610,False
7,YEGHOYAN Meruzhan,ARM,"Jan 09, 2004",61.00,A,115,118,-121,118,61kgMen,Snatch,610,False
8,CHUYEV Sergey,KAZ,"Jun 14, 2004",61.00,A,114,-118,118,118,61kgMen,Snatch,610,False
9,ALJASIM AQEEL Abdullah A,KSA,"Sep 22, 2004",60.82,A,116,-121,-123,116,61kgMen,Snatch,610,False
10,MAMMADOV Elshan,AZE,"Feb 10, 2004",61.00,B,115,-118,---,115,61kgMen,Snatch,610,False
11,ARJUNAN Ruthreshwar,IND,"Aug 22, 2004",61.00,B,111,115,-118,115,61kgMen,Snatch,610,False
12,AYKUN Burak,TUR,"Sep 22, 2006",60.08,B,110,-114,115,115,61kgMen,Snatch,610,False
13,BADANEV Ion,MDA,"Jan 16, 2006",60.91,A,-115,115,-121,115,61kgMen,Snatch,610,False
14,LAPUNG Sankar,IND,"Sep 22, 2004",60.36,A,113,-116,-116,113,61kgMen,Snatch,610,False
15,ROMERO ROSUA Daniel,ESP,"Sep 30, 2004",60.08,B,100,105,107,107,61kgMen,Snatch,610,False
16,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.66,B,100,103,106,106,61kgMen,Snatch,610,False
17,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",60.36,B,84,- 89,91,91,61kgMen,Snatch,610,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",61.00,A,165,-171,-177,165,61kgMen,CleanJerk,610,False
2,CHHUM Gabriel John,USA,"Jan 31, 2004",60.42,A,-151,151,153,153,61kgMen,CleanJerk,610,False
3,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.66,B,145,-150,150,150,61kgMen,CleanJerk,610,False
4,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",60.48,A,146,149,-152,149,61kgMen,CleanJerk,610,False
5,CHUYEV Sergey,KAZ,"Jun 14, 2004",61.00,A,141,147,-154,147,61kgMen,CleanJerk,610,False
6,BADANEV Ion,MDA,"Jan 16, 2006",60.91,A,145,-151,-151,145,61kgMen,CleanJerk,610,False
7,GONZALEZ MARMOLEJO Jose Eber,COL,"Jun 19, 2005",60.92,A,137,142,145,145,61kgMen,CleanJerk,610,False
8,YEGHOYAN Meruzhan,ARM,"Jan 09, 2004",61.00,A,-145,-145,145,145,61kgMen,CleanJerk,610,False
9,ODIKADZE Giga,GEO,"Feb 20, 2005",60.50,A,135,140,144,144,61kgMen,CleanJerk,610,False
10,AYKUN Burak,TUR,"Sep 22, 2006",60.08,B,137,142,-145,142,61kgMen,CleanJerk,610,False
11,LAPUNG Sankar,IND,"Sep 22, 2004",60.36,A,142,-145,-145,142,61kgMen,CleanJerk,610,False
12,ALJASIM AQEEL Abdullah A,KSA,"Sep 22, 2004",60.82,A,-135,135,142,142,61kgMen,CleanJerk,610,False
13,ARJUNAN Ruthreshwar,IND,"Aug 22, 2004",61.00,B,-126,126,132,132,61kgMen,CleanJerk,610,False
14,ROMERO ROSUA Daniel,ESP,"Sep 30, 2004",60.08,B,120,125,130,130,61kgMen,CleanJerk,610,False
15,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",60.36,B,108,114,119,119,61kgMen,CleanJerk,610,False
---,DUONG TUAN Kiet,VIE,"Oct 24, 2005",60.80,A,-148,-148,-152,---,61kgMen,CleanJerk,610,False
---,MAMMADOV Elshan,AZE,"Feb 10, 2004",61.00,B,---,---,---,---,61kgMen,CleanJerk,610,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",61.00,A,126,165,291,---,61kgMen,Total,610,False
2,CHHUM Gabriel John,USA,"Jan 31, 2004",60.42,A,125,153,278,---,61kgMen,Total,610,False
3,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",60.48,A,122,149,271,---,61kgMen,Total,610,False
4,GONZALEZ MARMOLEJO Jose Eber,COL,"Jun 19, 2005",60.92,A,124,145,269,---,61kgMen,Total,610,False
5,ODIKADZE Giga,GEO,"Feb 20, 2005",60.50,A,123,144,267,---,61kgMen,Total,610,False
6,CHUYEV Sergey,KAZ,"Jun 14, 2004",61.00,A,118,147,265,---,61kgMen,Total,610,False
7,YEGHOYAN Meruzhan,ARM,"Jan 09, 2004",61.00,A,118,145,263,---,61kgMen,Total,610,False
8,BADANEV Ion,MDA,"Jan 16, 2006",60.91,A,115,145,260,---,61kgMen,Total,610,False
9,ALJASIM AQEEL Abdullah A,KSA,"Sep 22, 2004",60.82,A,116,142,258,---,61kgMen,Total,610,False
10,AYKUN Burak,TUR,"Sep 22, 2006",60.08,B,115,142,257,---,61kgMen,Total,610,False
11,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.66,B,106,150,256,---,61kgMen,Total,610,False
12,LAPUNG Sankar,IND,"Sep 22, 2004",60.36,A,113,142,255,---,61kgMen,Total,610,False
13,ARJUNAN Ruthreshwar,IND,"Aug 22, 2004",61.00,B,115,132,247,---,61kgMen,Total,610,False
14,ROMERO ROSUA Daniel,ESP,"Sep 30, 2004",60.08,B,107,130,237,---,61kgMen,Total,610,False
15,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",60.36,B,91,119,210,---,61kgMen,Total,610,False
---,DUONG TUAN Kiet,VIE,"Oct 24, 2005",60.80,A,120,---,---,---,61kgMen,Total,610,False
---,MAMMADOV Elshan,AZE,"Feb 10, 2004",61.00,B,115,---,---,---,61kgMen,Total,610,False
1,KAHRIMAN Kaan,TUR,"Sep 12, 2004",66.98,A,137,141,143,143,67kgMen,Snatch,610,False
2,TRAN Minh Tri,VIE,"Oct 13, 2004",66.64,A,136,140,142,142,67kgMen,Snatch,610,False
3,OLIVARES PAEZ Sebastian Andres,COL,"Nov 27, 2004",67.00,A,133,136,139,139,67kgMen,Snatch,610,False
4,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",67.00,A,135,-139,-140,135,67kgMen,Snatch,610,False
5,CAICEDO SOLIS Daniel Stiven,COL,"Jan 27, 2004",67.00,A,-131,131,135,135,67kgMen,Snatch,610,False
6,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",66.16,A,126,131,-133,131,67kgMen,Snatch,610,False
7,YAKUSHAU Artur,AIN,"Aug 05, 2005",67.00,B,122,126,128,128,67kgMen,Snatch,610,False
8,KARA Engin,TUR,"Jan 01, 2005",66.60,B,-126,-126,126,126,67kgMen,Snatch,610,False
9,THONGSUK Patsaphong,THA,"Apr 27, 2005",66.32,A,-126,126,-131,126,67kgMen,Snatch,610,False
10,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",66.30,B,-120,120,-127,120,67kgMen,Snatch,610,False
11,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",66.38,A,120,-125,-125,120,67kgMen,Snatch,610,False
12,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",66.38,B,113,-119,119,119,67kgMen,Snatch,610,False
13,POLVERINI Dominik Anthony,USA,"Apr 16, 2004",66.88,B,108,113,-117,113,67kgMen,Snatch,610,False
14,SEPULVEDA Luis,CHI,"Aug 13, 2008",64.14,B,93,99,105,105,67kgMen,Snatch,610,False
15,SANTOS Ricardo,POR,"Aug 04, 2005",66.62,B,80,85,90,90,67kgMen,Snatch,610,False
1,TRAN Minh Tri,VIE,"Oct 13, 2004",66.64,A,-168,168,171,171,67kgMen,CleanJerk,610,False
2,KAHRIMAN Kaan,TUR,"Sep 12, 2004",66.98,A,161,166,169,169,67kgMen,CleanJerk,610,False
3,CAICEDO SOLIS Daniel Stiven,COL,"Jan 27, 2004",67.00,A,159,163,167,167,67kgMen,CleanJerk,610,False
4,THONGSUK Patsaphong,THA,"Apr 27, 2005",66.32,A,157,161,166,166,67kgMen,CleanJerk,610,False
5,OLIVARES PAEZ Sebastian Andres,COL,"Nov 27, 2004",67.00,A,160,165,-170,165,67kgMen,CleanJerk,610,False
6,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",67.00,A,160,-165,-167,160,67kgMen,CleanJerk,610,False
7,YAKUSHAU Artur,AIN,"Aug 05, 2005",67.00,B,154,158,-162,158,67kgMen,CleanJerk,610,False
8,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",66.16,A,157,-161,-162,157,67kgMen,CleanJerk,610,False
9,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",66.30,B,152,-157,-161,152,67kgMen,CleanJerk,610,False
10,KARA Engin,TUR,"Jan 01, 2005",66.60,B,145,150,-154,150,67kgMen,CleanJerk,610,False
11,POLVERINI Dominik Anthony,USA,"Apr 16, 2004",66.88,B,136,144,-149,144,67kgMen,CleanJerk,610,False
12,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",66.38,B,130,131,-141,131,67kgMen,CleanJerk,610,False
13,SEPULVEDA Luis,CHI,"Aug 13, 2008",64.14,B,116,121,-125,121,67kgMen,CleanJerk,610,False
14,SANTOS Ricardo,POR,"Aug 04, 2005",66.62,B,105,111,-116,111,67kgMen,CleanJerk,610,False
---,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",66.38,A,---,---,---,---,67kgMen,CleanJerk,610,False
1,TRAN Minh Tri,VIE,"Oct 13, 2004",66.64,A,142,171,313,---,67kgMen,Total,610,False
2,KAHRIMAN Kaan,TUR,"Sep 12, 2004",66.98,A,143,169,312,---,67kgMen,Total,610,False
3,OLIVARES PAEZ Sebastian Andres,COL,"Nov 27, 2004",67.00,A,139,165,304,---,67kgMen,Total,610,False
4,CAICEDO SOLIS Daniel Stiven,COL,"Jan 27, 2004",67.00,A,135,167,302,---,67kgMen,Total,610,False
5,RUZMETOV Diyorbek,UZB,"Apr 20, 2005",67.00,A,135,160,295,---,67kgMen,Total,610,False
6,THONGSUK Patsaphong,THA,"Apr 27, 2005",66.32,A,126,166,292,---,67kgMen,Total,610,False
7,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",66.16,A,131,157,288,---,67kgMen,Total,610,False
8,YAKUSHAU Artur,AIN,"Aug 05, 2005",67.00,B,128,158,286,---,67kgMen,Total,610,False
9,KARA Engin,TUR,"Jan 01, 2005",66.60,B,126,150,276,---,67kgMen,Total,610,False
10,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",66.30,B,120,152,272,---,67kgMen,Total,610,False
11,POLVERINI Dominik Anthony,USA,"Apr 16, 2004",66.88,B,113,144,257,---,67kgMen,Total,610,False
12,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",66.38,B,119,131,250,---,67kgMen,Total,610,False
13,SEPULVEDA Luis,CHI,"Aug 13, 2008",64.14,B,105,121,226,---,67kgMen,Total,610,False
14,SANTOS Ricardo,POR,"Aug 04, 2005",66.62,B,90,111,201,---,67kgMen,Total,610,False
---,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",66.38,A,120,---,---,---,67kgMen,Total,610,False
1,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",73.00,A,143,147,149,149,73kgMen,Snatch,610,False
2,MATRASULOV Khusinboy,UZB,"Sep 01, 2004",70.74,A,141,145,148,148,73kgMen,Snatch,610,False
3,ALZINTANI Mohammed,LBA,"Sep 29, 2005",73.00,A,-142,142,146,146,73kgMen,Snatch,610,False
4,CAHOY Caden Taiyo,USA,"Jan 31, 2004",72.26,A,140,-144,146,146,73kgMen,Snatch,610,False
5,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",72.74,A,137,141,144,144,73kgMen,Snatch,610,False
6,GALLART LECHON Kilian,ESP,"Dec 25, 2004",72.52,A,-133,133,138,138,73kgMen,Snatch,610,False
7,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",71.02,A,131,-138,-139,131,73kgMen,Snatch,610,False
8,UJVARI Lajos,HUN,"Apr 23, 2004",73.00,B,130,-135,-135,130,73kgMen,Snatch,610,False
9,JUNGMIN Kim,KOR,"May 22, 2005",73.00,A,125,130,-135,130,73kgMen,Snatch,610,False
10,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.78,B,-125,125,-131,125,73kgMen,Snatch,610,False
11,CANDEIAS Rafael,POR,"May 26, 2006",71.76,B,-120,-120,120,120,73kgMen,Snatch,610,False
12,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,115,-119,-119,115,73kgMen,Snatch,610,False
13,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.36,B,110,115,-120,115,73kgMen,Snatch,610,False
14,AHMED Hasan Nesaif,BRN,"Jun 02, 2005",71.60,B,105,110,-116,110,73kgMen,Snatch,610,False
15,CANDEIAS Rodrigo,POR,"May 26, 2006",72.04,B,-100,100,105,105,73kgMen,Snatch,610,False
---,ELIZALDE CASTRO Franchesco Joel,PER,"Jun 13, 2005",71.96,B,-125,---,---,---,73kgMen,Snatch,610,False
---,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,-140,-140,-142,---,73kgMen,Snatch,610,False
1,CAHOY Caden Taiyo,USA,"Jan 31, 2004",72.26,A,-180,180,-186,180,73kgMen,CleanJerk,610,False
2,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",73.00,A,165,171,174,174,73kgMen,CleanJerk,610,False
3,ALZINTANI Mohammed,LBA,"Sep 29, 2005",73.00,A,171,-178,-178,171,73kgMen,CleanJerk,610,False
4,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,170,-175,-175,170,73kgMen,CleanJerk,610,False
5,MATRASULOV Khusinboy,UZB,"Sep 01, 2004",70.74,A,-164,167,-171,167,73kgMen,CleanJerk,610,False
6,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",72.74,A,166,-174,-174,166,73kgMen,CleanJerk,610,False
7,GALLART LECHON Kilian,ESP,"Dec 25, 2004",72.52,A,-161,-162,162,162,73kgMen,CleanJerk,610,False
8,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",71.02,A,160,-165,-170,160,73kgMen,CleanJerk,610,False
9,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.78,B,151,157,-162,157,73kgMen,CleanJerk,610,False
10,UJVARI Lajos,HUN,"Apr 23, 2004",73.00,B,150,154,157,157,73kgMen,CleanJerk,610,False
11,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,145,150,155,155,73kgMen,CleanJerk,610,False
12,AHMED Hasan Nesaif,BRN,"Jun 02, 2005",71.60,B,135,140,146,146,73kgMen,CleanJerk,610,False
13,CANDEIAS Rafael,POR,"May 26, 2006",71.76,B,145,-150,-151,145,73kgMen,CleanJerk,610,False
14,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.36,B,138,143,-148,143,73kgMen,CleanJerk,610,False
15,CANDEIAS Rodrigo,POR,"May 26, 2006",72.04,B,-130,130,-135,130,73kgMen,CleanJerk,610,False
---,ELIZALDE CASTRO Franchesco Joel,PER,"Jun 13, 2005",71.96,B,---,---,---,---,73kgMen,CleanJerk,610,False
---,JUNGMIN Kim,KOR,"May 22, 2005",73.00,A,-176,-176,-179,---,73kgMen,CleanJerk,610,False
1,CAHOY Caden Taiyo,USA,"Jan 31, 2004",72.26,A,146,180,326,---,73kgMen,Total,610,False
2,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",73.00,A,149,174,323,---,73kgMen,Total,610,False
3,ALZINTANI Mohammed,LBA,"Sep 29, 2005",73.00,A,146,171,317,---,73kgMen,Total,610,False
4,MATRASULOV Khusinboy,UZB,"Sep 01, 2004",70.74,A,148,167,315,---,73kgMen,Total,610,False
5,AL MARZOUQ Mohammed Bassam A,KSA,"Sep 25, 2007",72.74,A,144,166,310,---,73kgMen,Total,610,False
6,GALLART LECHON Kilian,ESP,"Dec 25, 2004",72.52,A,138,162,300,---,73kgMen,Total,610,False
7,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",71.02,A,131,160,291,---,73kgMen,Total,610,False
8,UJVARI Lajos,HUN,"Apr 23, 2004",73.00,B,130,157,287,---,73kgMen,Total,610,False
9,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.78,B,125,157,282,---,73kgMen,Total,610,False
10,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,115,155,270,---,73kgMen,Total,610,False
11,CANDEIAS Rafael,POR,"May 26, 2006",71.76,B,120,145,265,---,73kgMen,Total,610,False
12,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.36,B,115,143,258,---,73kgMen,Total,610,False
13,AHMED Hasan Nesaif,BRN,"Jun 02, 2005",71.60,B,110,146,256,---,73kgMen,Total,610,False
14,CANDEIAS Rodrigo,POR,"May 26, 2006",72.04,B,105,130,235,---,73kgMen,Total,610,False
---,ELIZALDE CASTRO Franchesco Joel,PER,"Jun 13, 2005",71.96,B,---,---,---,---,73kgMen,Total,610,False
---,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,---,170,---,---,73kgMen,Total,610,False
---,JUNGMIN Kim,KOR,"May 22, 2005",73.00,A,130,---,---,---,73kgMen,Total,610,False
1,ELSAYED ABDELRAHMAN Mohamed Younes,EGY,"Nov 14, 2004",79.55,A,153,157,161,161,81kgMen,Snatch,610,False
2,KWON Dae Hee,KOR,"Jan 19, 2006",80.70,A,148,153,156,156,81kgMen,Snatch,610,False
2,DAE HEE Kwon,KOR,"Jan 19, 2006",80.70,A,148,153,156,156,81kgMen,Snatch,610,False
3,JAJVANI Goga,GEO,"Jan 07, 2006",80.82,A,150,155,-158,155,81kgMen,Snatch,610,False
4,SAULEBEKOV Yerasyl,KAZ,"Nov 27, 2006",81.00,A,145,150,154,154,81kgMen,Snatch,610,False
5,RODRIGUEZ MENESES Angel Ignacio,VEN,"Aug 24, 2006",79.12,B,143,147,151,151,81kgMen,Snatch,610,False
6,BOLES Hutton Thomas,USA,"Jul 22, 2004",80.50,B,140,145,150,150,81kgMen,Snatch,610,False
7,ABDUSHUKUROV Khayitboy,UZB,"Jan 21, 2005",81.00,A,145,149,-152,149,81kgMen,Snatch,610,False
8,OCHIGAVA Levan,GEO,"Feb 16, 2006",80.68,A,-145,145,149,149,81kgMen,Snatch,610,False
9,MKRTCHYAN Narek,ARM,"Aug 01, 2006",80.68,A,140,146,149,149,81kgMen,Snatch,610,False
10,TANASOIU Mihaita Constantin,ROU,"Jun 22, 2005",79.66,B,-141,141,147,147,81kgMen,Snatch,610,False
11,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",80.44,B,142,146,-151,146,81kgMen,Snatch,610,False
12,ALIMJANOV Abdulaziz,UZB,"Jun 02, 2004",76.26,A,141,146,-150,146,81kgMen,Snatch,610,False
13,ALMAMMADOV Ravin,AZE,"Feb 15, 2006",80.58,A,140,-145,145,145,81kgMen,Snatch,610,False
14,AZUMA Rakuei,JPN,"Jun 17, 2005",80.86,A,144,-149,-150,144,81kgMen,Snatch,610,False
15,NASURIWONG Worrapot,THA,"Sep 26, 2005",79.34,B,138,-142,142,142,81kgMen,Snatch,610,False
