rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,ANDO Elreen Ann,PHI,"Nov 01, 1998",58.85,A,-100,100,-102,100,59kgWomen,Snatch,604,False
---,LUO Shifang,CHN,"Apr 02, 2001",59.00,A,101,105,107,107,59kgWomen,Snatch,604,False
---,CHARRON Maude G,CAN,"Apr 28, 1993",59.00,A,101,104,106,106,59kgWomen,Snatch,604,False
---,KUO Hsing-Chun,TPE,"Nov 26, 1993",58.95,A,103,-105,105,105,59kgWomen,Snatch,604,False
---,VENEGAS VALERA Anyelin Maria,VEN,"Jan 26, 1999",59.00,A,97,100,102,102,59kgWomen,Snatch,604,False
---,LAWAL Rafiatu Folashade,NGR,"Nov 12, 1996",57.70,A,100,-103,-103,100,59kgWomen,Snatch,604,False
---,GOMEZ VALDIVIA Janeth,MEX,"Oct 26, 1997",59.00,A,114,119,122,122,59kgWomen,CleanJerk,604,False
---,TCHAKOUNTE Dora Meiriama,FRA,"Mar 23, 1995",58.85,A,115,-118,---,115,59kgWomen,CleanJerk,604,False
---,SASSER Mathlynn Langtor,MHL,"Dec 25, 1996",58.95,A,110,115,-118,115,59kgWomen,CleanJerk,604,False
---,MAGISTRIS Lucrezia,ITA,"Apr 21, 1999",59.00,A,-111,-112,112,112,59kgWomen,CleanJerk,604,False
---,ALVAREZ CAICEDO Yenny Fernanda,COL,"May 24, 1995",59.00,A,-130,-132,-132,---,59kgWomen,CleanJerk,604,False
---,KONOTOP Kamila,UKR,"Mar 23, 2001",58.85,A,123,-129,-132,123,59kgWomen,CleanJerk,604,False
---,ANDO Elreen Ann,PHI,"Nov 01, 1998",58.85,A,-130,-130,130,130,59kgWomen,CleanJerk,604,False
---,LUO Shifang,CHN,"Apr 02, 2001",59.00,A,129,134,-137,134,59kgWomen,CleanJerk,604,False
---,CHARRON Maude G,CAN,"Apr 28, 1993",59.00,A,126,130,-132,130,59kgWomen,CleanJerk,604,False
---,KUO Hsing-Chun,TPE,"Nov 26, 1993",58.95,A,-130,130,-137,130,59kgWomen,CleanJerk,604,False
---,VENEGAS VALERA Anyelin Maria,VEN,"Jan 26, 1999",59.00,A,122,128,-134,128,59kgWomen,CleanJerk,604,False
---,LAWAL Rafiatu Folashade,NGR,"Nov 12, 1996",57.70,A,-125,-127,130,130,59kgWomen,CleanJerk,604,False
1,LUO Shifang,CHN,"Apr 02, 2001",59.00,A,107,134,241,---,59kgWomen,Total,604,False
2,CHARRON Maude G,CAN,"Apr 28, 1993",59.00,A,106,130,236,---,59kgWomen,Total,604,False
3,KUO Hsing-Chun,TPE,"Nov 26, 1993",58.95,A,105,130,235,---,59kgWomen,Total,604,False
4,VENEGAS VALERA Anyelin Maria,VEN,"Jan 26, 1999",59.00,A,102,128,230,---,59kgWomen,Total,604,False
5,LAWAL Rafiatu Folashade,NGR,"Nov 12, 1996",57.70,A,100,130,230,---,59kgWomen,Total,604,False
6,ANDO Elreen Ann,PHI,"Nov 01, 1998",58.85,A,100,130,230,---,59kgWomen,Total,604,False
7,KONOTOP Kamila,UKR,"Mar 23, 2001",58.85,A,104,123,227,---,59kgWomen,Total,604,False
8,GOMEZ VALDIVIA Janeth,MEX,"Oct 26, 1997",59.00,A,95,122,217,---,59kgWomen,Total,604,False
9,TCHAKOUNTE Dora Meiriama,FRA,"Mar 23, 1995",58.85,A,98,115,213,---,59kgWomen,Total,604,False
10,SASSER Mathlynn Langtor,MHL,"Dec 25, 1996",58.95,A,94,115,209,---,59kgWomen,Total,604,False
11,MAGISTRIS Lucrezia,ITA,"Apr 21, 1999",59.00,A,96,112,208,---,59kgWomen,Total,604,False
---,ALVAREZ CAICEDO Yenny Fernanda,COL,"May 24, 1995",59.00,A,105,---,---,---,59kgWomen,Total,604,False
---,NICHELE Jacqueline Mary,AUS,"Mar 07, 2000",70.20,A,90,94,-98,94,71kgWomen,Snatch,604,False
---,DA COSTA Schott Amanda,BRA,"Sep 24, 1996",70.85,A,100,104,106,106,71kgWomen,Snatch,604,False
---,TOMA Loredana-Elena,ROU,"May 10, 1995",70.70,A,111,115,-117,115,71kgWomen,Snatch,604,False
---,SARNO Vanessa,PHI,"Sep 28, 2003",70.50,A,-100,-100,-100,---,71kgWomen,Snatch,604,False
---,EZE Joy Ogbonne,NGR,"Jun 06, 2004",70.45,A,95,101,-105,101,71kgWomen,Snatch,604,False
---,CHEN Wen-Huei,TPE,"Feb 23, 1997",70.50,A,-102,103,-106,103,71kgWomen,Snatch,604,False
---,FEGUE Marie Josephe,FRA,"May 28, 1991",71.00,A,-110,110,-114,110,71kgWomen,Snatch,604,False
---,VALODZKA Siuzanna,AIN,"Aug 17, 2000",70.20,A,108,111,-113,111,71kgWomen,Snatch,604,False
---,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",70.60,A,110,114,116,116,71kgWomen,Snatch,604,False
---,SANCHEZ PERINAN Mari Leivis,COL,"Oct 08, 1991",70.45,A,108,-112,112,112,71kgWomen,Snatch,604,False
---,REEVES Olivia Lynn,USA,"Apr 19, 2003",71.00,A,112,115,117,117,71kgWomen,Snatch,604,False
---,SAID Neama Said Fahmi,EGY,"Nov 15, 2002",70.80,A,97,-101,-102,97,71kgWomen,Snatch,604,False
---,NICHELE Jacqueline Mary,AUS,"Mar 07, 2000",70.20,A,115,-120,-120,115,71kgWomen,CleanJerk,604,False
---,DA COSTA Schott Amanda,BRA,"Sep 24, 1996",70.85,A,-117,123,-131,123,71kgWomen,CleanJerk,604,False
---,TOMA Loredana-Elena,ROU,"May 10, 1995",70.70,A,-131,-133,-134,---,71kgWomen,CleanJerk,604,False
---,SARNO Vanessa,PHI,"Sep 28, 2003",70.50,A,---,---,---,---,71kgWomen,CleanJerk,604,False
---,EZE Joy Ogbonne,NGR,"Jun 06, 2004",70.45,A,120,127,131,131,71kgWomen,CleanJerk,604,False
---,CHEN Wen-Huei,TPE,"Feb 23, 1997",70.50,A,133,-139,-140,133,71kgWomen,CleanJerk,604,False
---,FEGUE Marie Josephe,FRA,"May 28, 1991",71.00,A,-132,133,-138,133,71kgWomen,CleanJerk,604,False
---,VALODZKA Siuzanna,AIN,"Aug 17, 2000",70.20,A,135,-140,-142,135,71kgWomen,CleanJerk,604,False
---,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",70.60,A,135,138,140,140,71kgWomen,CleanJerk,604,False
---,SANCHEZ PERINAN Mari Leivis,COL,"Oct 08, 1991",70.45,A,135,140,145,145,71kgWomen,CleanJerk,604,False
---,REEVES Olivia Lynn,USA,"Apr 19, 2003",71.00,A,140,145,-150,145,71kgWomen,CleanJerk,604,False
---,SAID Neama Said Fahmi,EGY,"Nov 15, 2002",70.80,A,120,125,---,125,71kgWomen,CleanJerk,604,False
1,REEVES Olivia Lynn,USA,"Apr 19, 2003",71.00,A,117,145,262,---,71kgWomen,Total,604,False
2,SANCHEZ PERINAN Mari Leivis,COL,"Oct 08, 1991",70.45,A,112,145,257,---,71kgWomen,Total,604,False
3,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",70.60,A,116,140,256,---,71kgWomen,Total,604,False
4,VALODZKA Siuzanna,AIN,"Aug 17, 2000",70.20,A,111,135,246,---,71kgWomen,Total,604,False
5,FEGUE Marie Josephe,FRA,"May 28, 1991",71.00,A,110,133,243,---,71kgWomen,Total,604,False
6,CHEN Wen-Huei,TPE,"Feb 23, 1997",70.50,A,103,133,236,---,71kgWomen,Total,604,False
7,EZE Joy Ogbonne,NGR,"Jun 06, 2004",70.45,A,101,131,232,---,71kgWomen,Total,604,False
8,DA COSTA Schott Amanda,BRA,"Sep 24, 1996",70.85,A,106,123,229,---,71kgWomen,Total,604,False
9,SAID Neama Said Fahmi,EGY,"Nov 15, 2002",70.80,A,97,125,222,---,71kgWomen,Total,604,False
10,NICHELE Jacqueline Mary,AUS,"Mar 07, 2000",70.20,A,94,115,209,---,71kgWomen,Total,604,False
---,TOMA Loredana-Elena,ROU,"May 10, 1995",70.70,A,115,---,---,---,71kgWomen,Total,604,False
---,SARNO Vanessa,PHI,"Sep 28, 2003",70.50,A,---,---,---,---,71kgWomen,Total,604,False
---,MUNKHJANTSAN Ankhtsetseg,MGL,"Dec 25, 1997",81.00,A,100,-106,-108,100,81kgWomen,Snatch,604,False
---,JAMALI GALEH Yekta,WRT,"Dec 16, 2004",80.85,A,95,99,103,103,81kgWomen,Snatch,604,False
---,PRITCHARD LOLO Ajah,VAN,"Aug 10, 2002",80.70,A,85,89,-92,89,81kgWomen,Snatch,604,False
---,ADASHBAEVA Rigina,UZB,"Oct 29, 2001",80.85,A,100,103,105,105,81kgWomen,Snatch,604,False
---,NASCIMENTO AMARO Laura,BRA,"Oct 27, 2000",79.35,A,105,-110,-110,105,81kgWomen,Snatch,604,False
---,KIM Suhyeon,KOR,"Feb 06, 1995",80.30,A,-110,110,-113,110,81kgWomen,Snatch,604,False
---,MEJIA PEGUERO Yudelina,DOM,"Jun 04, 1997",81.00,A,-111,111,-115,111,81kgWomen,Snatch,604,False
---,CIKAMATANA Eileen Floanna Maria,AUS,"Sep 18, 1999",81.00,A,113,117,-120,117,81kgWomen,Snatch,604,False
---,DAJOMES BARRERA Neisi Patricia,ECU,"May 12, 1998",80.50,A,-118,118,122,122,81kgWomen,Snatch,604,False
---,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",80.10,A,113,117,-119,117,81kgWomen,Snatch,604,False
---,KOANDA Solfrid Eila Amena,NOR,"Nov 13, 1998",81.00,A,117,121,-124,121,81kgWomen,Snatch,604,False
---,MEDINA ROCA Ayamey Damiana,CUB,"Feb 21, 1998",81.00,A,96,100,-103,100,81kgWomen,Snatch,604,False
---,ZIELINSKA Weronika,POL,"May 16, 1997",79.80,A,-106,-106,-107,---,81kgWomen,Snatch,604,False
---,MUNKHJANTSAN Ankhtsetseg,MGL,"Dec 25, 1997",81.00,A,120,125,---,125,81kgWomen,CleanJerk,604,False
---,JAMALI GALEH Yekta,WRT,"Dec 16, 2004",80.85,A,124,128,-133,128,81kgWomen,CleanJerk,604,False
---,PRITCHARD LOLO Ajah,VAN,"Aug 10, 2002",80.70,A,103,108,-112,108,81kgWomen,CleanJerk,604,False
---,ADASHBAEVA Rigina,UZB,"Oct 29, 2001",80.85,A,125,131,-136,131,81kgWomen,CleanJerk,604,False
---,NASCIMENTO AMARO Laura,BRA,"Oct 27, 2000",79.35,A,130,135,-140,135,81kgWomen,CleanJerk,604,False
---,KIM Suhyeon,KOR,"Feb 06, 1995",80.30,A,140,-147,-147,140,81kgWomen,CleanJerk,604,False
---,MEJIA PEGUERO Yudelina,DOM,"Jun 04, 1997",81.00,A,145,-150,-157,145,81kgWomen,CleanJerk,604,False
---,CIKAMATANA Eileen Floanna Maria,AUS,"Sep 18, 1999",81.00,A,145,-149,-149,145,81kgWomen,CleanJerk,604,False
---,DAJOMES BARRERA Neisi Patricia,ECU,"May 12, 1998",80.50,A,-145,145,-151,145,81kgWomen,CleanJerk,604,False
---,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",80.10,A,146,151,-155,151,81kgWomen,CleanJerk,604,False
---,KOANDA Solfrid Eila Amena,NOR,"Nov 13, 1998",81.00,A,148,154,-162,154,81kgWomen,CleanJerk,604,False
---,MEDINA ROCA Ayamey Damiana,CUB,"Feb 21, 1998",81.00,A,-120,-120,---,---,81kgWomen,CleanJerk,604,False
---,ZIELINSKA Weronika,POL,"May 16, 1997",79.80,A,---,---,---,---,81kgWomen,CleanJerk,604,False
1,KOANDA Solfrid Eila Amena,NOR,"Nov 13, 1998",81.00,A,121,154,275,---,81kgWomen,Total,604,False
2,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",80.10,A,117,151,268,---,81kgWomen,Total,604,False
3,DAJOMES BARRERA Neisi Patricia,ECU,"May 12, 1998",80.50,A,122,145,267,---,81kgWomen,Total,604,False
4,CIKAMATANA Eileen Floanna Maria,AUS,"Sep 18, 1999",81.00,A,117,145,262,---,81kgWomen,Total,604,False
5,MEJIA PEGUERO Yudelina,DOM,"Jun 04, 1997",81.00,A,111,145,256,---,81kgWomen,Total,604,False
6,KIM Suhyeon,KOR,"Feb 06, 1995",80.30,A,110,140,250,---,81kgWomen,Total,604,False
7,NASCIMENTO AMARO Laura,BRA,"Oct 27, 2000",79.35,A,105,135,240,---,81kgWomen,Total,604,False
8,ADASHBAEVA Rigina,UZB,"Oct 29, 2001",80.85,A,105,131,236,---,81kgWomen,Total,604,False
9,JAMALI GALEH Yekta,WRT,"Dec 16, 2004",80.85,A,103,128,231,---,81kgWomen,Total,604,False
10,MUNKHJANTSAN Ankhtsetseg,MGL,"Dec 25, 1997",81.00,A,100,125,225,---,81kgWomen,Total,604,False
11,PRITCHARD LOLO Ajah,VAN,"Aug 10, 2002",80.70,A,89,108,197,---,81kgWomen,Total,604,False
---,MEDINA ROCA Ayamey Damiana,CUB,"Feb 21, 1998",81.00,A,100,---,---,---,81kgWomen,Total,604,False
---,ZIELINSKA Weronika,POL,"May 16, 1997",79.80,A,---,---,---,---,81kgWomen,Total,604,False
---,THEISEN LAPPEN Mary Anne,USA,"Nov 03, 1990",131.10,A,115,-118,119,119,+81kgWomen,Snatch,604,False
---,SIPAIA Iuniarra,SAM,"Jun 25, 1993",138.70,A,100,105,-110,105,+81kgWomen,Snatch,604,False
---,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",96.10,A,112,116,118,118,+81kgWomen,Snatch,604,False
---,SANTANA PEGUERO Crismery Dominga,DOM,"Apr 20, 1995",106.25,A,111,115,118,118,+81kgWomen,Snatch,604,False
---,PEREZ REVERON Naryury Alexandra,VEN,"Sep 29, 1992",95.95,A,114,-117,-117,114,+81kgWomen,Snatch,604,False
---,ABBAS Halima Abdelazim Sedky,EGY,"May 05, 1995",146.00,A,110,115,-118,115,+81kgWomen,Snatch,604,False
---,CHAIDEE Duangaksorn,THA,"Aug 11, 1997",111.55,A,-120,-120,120,120,+81kgWomen,Snatch,604,False
---,AYOVI CABEZAS Lisseth Betzaida,ECU,"Aug 07, 1998",135.75,A,117,121,123,123,+81kgWomen,Snatch,604,False
---,CAMPBELL Emily Jade,GBR,"May 06, 1994",135.45,A,119,123,126,126,+81kgWomen,Snatch,604,False
---,PARK Hyejeong,KOR,"Mar 12, 2003",137.80,A,123,127,131,131,+81kgWomen,Snatch,604,False
---,LI Wenwen,CHN,"Mar 05, 2000",149.25,A,130,136,---,136,+81kgWomen,Snatch,604,False
---,AKMAL Nurul,INA,"Feb 12, 1993",124.90,A,105,-110,-110,105,+81kgWomen,Snatch,604,False
---,THEISEN LAPPEN Mary Anne,USA,"Nov 03, 1990",131.10,A,155,-162,-165,155,+81kgWomen,CleanJerk,604,False
---,SIPAIA Iuniarra,SAM,"Jun 25, 1993",138.70,A,-141,141,-148,141,+81kgWomen,CleanJerk,604,False
---,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",96.10,A,133,-138,-138,133,+81kgWomen,CleanJerk,604,False
---,SANTANA PEGUERO Crismery Dominga,DOM,"Apr 20, 1995",106.25,A,-140,-140,140,140,+81kgWomen,CleanJerk,604,False
---,PEREZ REVERON Naryury Alexandra,VEN,"Sep 29, 1992",95.95,A,-140,145,---,145,+81kgWomen,CleanJerk,604,False
---,ABBAS Halima Abdelazim Sedky,EGY,"May 05, 1995",146.00,A,135,140,145,145,+81kgWomen,CleanJerk,604,False
---,CHAIDEE Duangaksorn,THA,"Aug 11, 1997",111.55,A,152,-156,-160,152,+81kgWomen,CleanJerk,604,False
---,AYOVI CABEZAS Lisseth Betzaida,ECU,"Aug 07, 1998",135.75,A,156,160,-162,160,+81kgWomen,CleanJerk,604,False
---,CAMPBELL Emily Jade,GBR,"May 06, 1994",135.45,A,162,-169,-174,162,+81kgWomen,CleanJerk,604,False
---,PARK Hyejeong,KOR,"Mar 12, 2003",137.80,A,163,168,-173,168,+81kgWomen,CleanJerk,604,False
---,LI Wenwen,CHN,"Mar 05, 2000",149.25,A,167,173,-174,173,+81kgWomen,CleanJerk,604,False
---,AKMAL Nurul,INA,"Feb 12, 1993",124.90,A,140,-145,-151,140,+81kgWomen,CleanJerk,604,False
1,LI Wenwen,CHN,"Mar 05, 2000",149.25,A,136,173,309,---,+81kgWomen,Total,604,False
2,PARK Hyejeong,KOR,"Mar 12, 2003",137.80,A,131,168,299,---,+81kgWomen,Total,604,False
3,CAMPBELL Emily Jade,GBR,"May 06, 1994",135.45,A,126,162,288,---,+81kgWomen,Total,604,False
4,AYOVI CABEZAS Lisseth Betzaida,ECU,"Aug 07, 1998",135.75,A,123,160,283,---,+81kgWomen,Total,604,False
5,THEISEN LAPPEN Mary Anne,USA,"Nov 03, 1990",131.10,A,119,155,274,---,+81kgWomen,Total,604,False
6,CHAIDEE Duangaksorn,THA,"Aug 11, 1997",111.55,A,120,152,272,---,+81kgWomen,Total,604,False
7,ABBAS Halima Abdelazim Sedky,EGY,"May 05, 1995",146.00,A,115,145,260,---,+81kgWomen,Total,604,False
8,PEREZ REVERON Naryury Alexandra,VEN,"Sep 29, 1992",95.95,A,114,145,259,---,+81kgWomen,Total,604,False
9,SANTANA PEGUERO Crismery Dominga,DOM,"Apr 20, 1995",106.25,A,118,140,258,---,+81kgWomen,Total,604,False
10,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",96.10,A,118,133,251,---,+81kgWomen,Total,604,False
11,SIPAIA Iuniarra,SAM,"Jun 25, 1993",138.70,A,105,141,246,---,+81kgWomen,Total,604,False
12,AKMAL Nurul,INA,"Feb 12, 1993",124.90,A,105,140,245,---,+81kgWomen,Total,604,False
