rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,GEVORGYAN Feliks,ARM,"Jan 16, 2004",93.10,A,185,-192,-192,185,96kgMen,CleanJerk,579,False
4,CHYNIAKOV Danylo,UKR,"Jun 25, 2005",95.95,A,176,181,184,184,96kgMen,CleanJerk,579,False
5,ABATI Simone Karol,ITA,"Jan 13, 2006",95.85,A,179,183,-186,183,96kgMen,CleanJerk,579,False
6,BOROVSKYI Andrii,UKR,"Nov 30, 2005",95.65,A,170,175,-180,175,96kgMen,CleanJerk,579,False
7,BERTRAN Filip,SRB,"Sep 21, 2003",95.85,A,165,173,-176,173,96kgMen,CleanJerk,579,False
8,TATARU Darius Stefan,ROU,"Dec 19, 2004",95.10,B,170,-177,-177,170,96kgMen,CleanJerk,579,False
9,SUNDH Victor Arvid,SWE,"Apr 23, 2003",96.00,B,165,170,-180,170,96kgMen,CleanJerk,579,False
10,SUONIEMI Konsta Eemeli Kaarlonpoika,FIN,"Jun 10, 2004",95.40,B,-165,166,-171,166,96kgMen,CleanJerk,579,False
11,MARGULIS Yanush,ISR,"Feb 04, 2006",94.50,B,152,157,161,161,96kgMen,CleanJerk,579,False
---,AXON Henry William,GBR,"May 12, 2003",95.40,B,-155,-155,-157,---,96kgMen,CleanJerk,579,False
1,TABAGARI Gervasi,GEO,"Jan 22, 2005",95.80,A,151,192,343,---,96kgMen,Total,579,False
2,CHYNIAKOV Danylo,UKR,"Jun 25, 2005",95.95,A,154,184,338,---,96kgMen,Total,579,False
3,ABATI Simone Karol,ITA,"Jan 13, 2006",95.85,A,153,183,336,---,96kgMen,Total,579,False
4,GEVORGYAN Feliks,ARM,"Jan 16, 2004",93.10,A,145,185,330,---,96kgMen,Total,579,False
5,LOMTADZE Tornike,GEO,"Jan 05, 2004",93.05,A,141,186,327,---,96kgMen,Total,579,False
6,BERTRAN Filip,SRB,"Sep 21, 2003",95.85,A,142,173,315,---,96kgMen,Total,579,False
7,BOROVSKYI Andrii,UKR,"Nov 30, 2005",95.65,A,140,175,315,---,96kgMen,Total,579,False
8,SUNDH Victor Arvid,SWE,"Apr 23, 2003",96.00,B,137,170,307,---,96kgMen,Total,579,False
9,SUONIEMI Konsta Eemeli Kaarlonpoika,FIN,"Jun 10, 2004",95.40,B,140,166,306,---,96kgMen,Total,579,False
10,MARGULIS Yanush,ISR,"Feb 04, 2006",94.50,B,136,161,297,---,96kgMen,Total,579,False
11,TATARU Darius Stefan,ROU,"Dec 19, 2004",95.10,B,125,170,295,---,96kgMen,Total,579,False
---,AXON Henry William,GBR,"May 12, 2003",95.40,B,126,---,---,---,96kgMen,Total,579,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.95,A,165,173,181,181,102kgMen,Snatch,579,False
2,VEKUA Gurami,GEO,"Jan 05, 2004",101.55,A,151,156,159,159,102kgMen,Snatch,579,False
3,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.05,A,151,156,158,158,102kgMen,Snatch,579,False
4,BURUN Muhammed Emin,TUR,"Oct 02, 2004",100.60,A,150,155,157,157,102kgMen,Snatch,579,False
5,DATON Aleksy,POL,"Sep 01, 2003",101.65,A,-139,139,143,143,102kgMen,Snatch,579,False
6,GINEIKIS Neilas,LTU,"Oct 13, 2005",100.90,A,132,-137,137,137,102kgMen,Snatch,579,False
7,SKORUPKA Daniel,POL,"May 08, 2003",100.70,A,130,135,-138,135,102kgMen,Snatch,579,False
8,AKUJARVI Jonne,FIN,"Feb 16, 2005",100.35,A,125,-130,-130,125,102kgMen,Snatch,579,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.95,A,195,205,---,205,102kgMen,CleanJerk,579,False
2,VEKUA Gurami,GEO,"Jan 05, 2004",101.55,A,189,193,200,200,102kgMen,CleanJerk,579,False
3,BURUN Muhammed Emin,TUR,"Oct 02, 2004",100.60,A,175,192,-196,192,102kgMen,CleanJerk,579,False
4,SKORUPKA Daniel,POL,"May 08, 2003",100.70,A,-160,163,170,170,102kgMen,CleanJerk,579,False
5,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.05,A,169,---,---,169,102kgMen,CleanJerk,579,False
6,DATON Aleksy,POL,"Sep 01, 2003",101.65,A,160,165,169,169,102kgMen,CleanJerk,579,False
7,GINEIKIS Neilas,LTU,"Oct 13, 2005",100.90,A,155,160,-163,160,102kgMen,CleanJerk,579,False
8,AKUJARVI Jonne,FIN,"Feb 16, 2005",100.35,A,-147,147,-155,147,102kgMen,CleanJerk,579,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.95,A,181,205,386,---,102kgMen,Total,579,False
2,VEKUA Gurami,GEO,"Jan 05, 2004",101.55,A,159,200,359,---,102kgMen,Total,579,False
3,BURUN Muhammed Emin,TUR,"Oct 02, 2004",100.60,A,157,192,349,---,102kgMen,Total,579,False
4,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.05,A,158,169,327,---,102kgMen,Total,579,False
5,DATON Aleksy,POL,"Sep 01, 2003",101.65,A,143,169,312,---,102kgMen,Total,579,False
6,SKORUPKA Daniel,POL,"May 08, 2003",100.70,A,135,170,305,---,102kgMen,Total,579,False
7,GINEIKIS Neilas,LTU,"Oct 13, 2005",100.90,A,137,160,297,---,102kgMen,Total,579,False
8,AKUJARVI Jonne,FIN,"Feb 16, 2005",100.35,A,125,147,272,---,102kgMen,Total,579,False
1,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",108.65,A,157,161,165,165,109kgMen,Snatch,579,False
2,SHUKURLU Ali,AZE,"Nov 09, 2003",103.00,A,150,-158,160,160,109kgMen,Snatch,579,False
3,OSUCH Igor,POL,"Mar 16, 2003",108.70,A,151,156,159,159,109kgMen,Snatch,579,False
4,CAGLAR Taner,TUR,"Oct 04, 2004",107.50,A,-155,156,159,159,109kgMen,Snatch,579,False
5,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.40,A,-155,155,-158,155,109kgMen,Snatch,579,False
6,ZIOLKOWSKI Szymon,POL,"Nov 09, 2004",108.95,A,152,-157,-158,152,109kgMen,Snatch,579,False
7,TIRZIU Iohan Martin,ROU,"Jan 07, 2005",106.25,A,110,-120,120,120,109kgMen,Snatch,579,False
1,SHUKURLU Ali,AZE,"Nov 09, 2003",103.00,A,185,192,195,195,109kgMen,CleanJerk,579,False
2,CAGLAR Taner,TUR,"Oct 04, 2004",107.50,A,-190,191,194,194,109kgMen,CleanJerk,579,False
3,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",108.65,A,188,193,-197,193,109kgMen,CleanJerk,579,False
4,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.40,A,192,-199,-199,192,109kgMen,CleanJerk,579,False
5,OSUCH Igor,POL,"Mar 16, 2003",108.70,A,181,187,-192,187,109kgMen,CleanJerk,579,False
6,ZIOLKOWSKI Szymon,POL,"Nov 09, 2004",108.95,A,170,-178,-181,170,109kgMen,CleanJerk,579,False
7,TIRZIU Iohan Martin,ROU,"Jan 07, 2005",106.25,A,-140,140,-145,140,109kgMen,CleanJerk,579,False
1,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",108.65,A,165,193,358,---,109kgMen,Total,579,False
2,SHUKURLU Ali,AZE,"Nov 09, 2003",103.00,A,160,195,355,---,109kgMen,Total,579,False
3,CAGLAR Taner,TUR,"Oct 04, 2004",107.50,A,159,194,353,---,109kgMen,Total,579,False
4,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.40,A,155,192,347,---,109kgMen,Total,579,False
5,OSUCH Igor,POL,"Mar 16, 2003",108.70,A,159,187,346,---,109kgMen,Total,579,False
6,ZIOLKOWSKI Szymon,POL,"Nov 09, 2004",108.95,A,152,170,322,---,109kgMen,Total,579,False
7,TIRZIU Iohan Martin,ROU,"Jan 07, 2005",106.25,A,120,140,260,---,109kgMen,Total,579,False
1,OFLAZ Ali,TUR,"Oct 01, 2003",142.95,A,156,-160,161,161,+109kgMen,Snatch,579,False
2,MACURA Vladimir,SVK,"Jan 08, 2005",137.90,A,153,156,159,159,+109kgMen,Snatch,579,False
3,DEMIRCI Onur,TUR,"Aug 07, 2003",111.30,A,156,-161,-162,156,+109kgMen,Snatch,579,False
4,KESKITALO Hanno Matias,FIN,"Jul 01, 2003",135.40,A,150,-154,155,155,+109kgMen,Snatch,579,False
5,TALEWICZ Tomasz,POL,"Jan 30, 2004",139.95,A,145,-150,150,150,+109kgMen,Snatch,579,False
6,CHRYSOCHOIDIS Alexandros,GER,"Apr 22, 2005",142.30,A,140,145,-150,145,+109kgMen,Snatch,579,False
7,BARKUS Deivydas,LTU,"Jan 08, 2004",123.20,A,136,142,145,145,+109kgMen,Snatch,579,False
8,MOVSISYAN Ashot,ARM,"May 30, 2004",109.70,A,-145,-145,145,145,+109kgMen,Snatch,579,False
1,OFLAZ Ali,TUR,"Oct 01, 2003",142.95,A,-195,197,203,203,+109kgMen,CleanJerk,579,False
2,DEMIRCI Onur,TUR,"Aug 07, 2003",111.30,A,190,-203,-204,190,+109kgMen,CleanJerk,579,False
3,TALEWICZ Tomasz,POL,"Jan 30, 2004",139.95,A,183,187,-196,187,+109kgMen,CleanJerk,579,False
4,MOVSISYAN Ashot,ARM,"May 30, 2004",109.70,A,-185,186,-191,186,+109kgMen,CleanJerk,579,False
5,MACURA Vladimir,SVK,"Jan 08, 2005",137.90,A,177,182,186,186,+109kgMen,CleanJerk,579,False
6,CHRYSOCHOIDIS Alexandros,GER,"Apr 22, 2005",142.30,A,185,-188,-188,185,+109kgMen,CleanJerk,579,False
7,KESKITALO Hanno Matias,FIN,"Jul 01, 2003",135.40,A,173,177,-180,177,+109kgMen,CleanJerk,579,False
8,BARKUS Deivydas,LTU,"Jan 08, 2004",123.20,A,165,172,-179,172,+109kgMen,CleanJerk,579,False
1,OFLAZ Ali,TUR,"Oct 01, 2003",142.95,A,161,203,364,---,+109kgMen,Total,579,False
2,DEMIRCI Onur,TUR,"Aug 07, 2003",111.30,A,156,190,346,---,+109kgMen,Total,579,False
3,MACURA Vladimir,SVK,"Jan 08, 2005",137.90,A,159,186,345,---,+109kgMen,Total,579,False
4,TALEWICZ Tomasz,POL,"Jan 30, 2004",139.95,A,150,187,337,---,+109kgMen,Total,579,False
5,KESKITALO Hanno Matias,FIN,"Jul 01, 2003",135.40,A,155,177,332,---,+109kgMen,Total,579,False
6,MOVSISYAN Ashot,ARM,"May 30, 2004",109.70,A,145,186,331,---,+109kgMen,Total,579,False
7,CHRYSOCHOIDIS Alexandros,GER,"Apr 22, 2005",142.30,A,145,185,330,---,+109kgMen,Total,579,False
8,BARKUS Deivydas,LTU,"Jan 08, 2004",123.20,A,145,172,317,---,+109kgMen,Total,579,False
1,BEKTAS Cansu,TUR,"Nov 23, 2003",44.80,A,68,70,-73,70,45kgWomen,Snatch,579,False
2,GARCIA RINCON Marta,ESP,"Jun 28, 2003",44.65,A,-69,-69,69,69,45kgWomen,Snatch,579,False
3,FUENTEFRIA SANCHEZ Ruth,ESP,"Nov 15, 2004",44.75,A,64,-66,68,68,45kgWomen,Snatch,579,False
4,MALASHCHUK Kateryna,UKR,"Mar 28, 2008",44.80,A,63,65,67,67,45kgWomen,Snatch,579,False
5,ALTUN Gamze,TUR,"Jul 29, 2003",44.45,A,61,-64,64,64,45kgWomen,Snatch,579,False
6,MIRON Ioana Madalina,ROU,"Jan 05, 2005",44.35,A,-60,60,-64,60,45kgWomen,Snatch,579,False
7,JACOBS Noga,ISR,"Oct 16, 2005",44.95,A,-51,53,55,55,45kgWomen,Snatch,579,False
1,BEKTAS Cansu,TUR,"Nov 23, 2003",44.80,A,85,-89,-91,85,45kgWomen,CleanJerk,579,False
2,ALTUN Gamze,TUR,"Jul 29, 2003",44.45,A,82,84,-89,84,45kgWomen,CleanJerk,579,False
3,GARCIA RINCON Marta,ESP,"Jun 28, 2003",44.65,A,80,83,-86,83,45kgWomen,CleanJerk,579,False
4,FUENTEFRIA SANCHEZ Ruth,ESP,"Nov 15, 2004",44.75,A,73,76,79,79,45kgWomen,CleanJerk,579,False
5,MALASHCHUK Kateryna,UKR,"Mar 28, 2008",44.80,A,72,75,78,78,45kgWomen,CleanJerk,579,False
6,JACOBS Noga,ISR,"Oct 16, 2005",44.95,A,64,67,-71,67,45kgWomen,CleanJerk,579,False
---,MIRON Ioana Madalina,ROU,"Jan 05, 2005",44.35,A,-80,-80,-84,---,45kgWomen,CleanJerk,579,False
1,BEKTAS Cansu,TUR,"Nov 23, 2003",44.80,A,70,85,155,---,45kgWomen,Total,579,False
2,GARCIA RINCON Marta,ESP,"Jun 28, 2003",44.65,A,69,83,152,---,45kgWomen,Total,579,False
3,ALTUN Gamze,TUR,"Jul 29, 2003",44.45,A,64,84,148,---,45kgWomen,Total,579,False
4,FUENTEFRIA SANCHEZ Ruth,ESP,"Nov 15, 2004",44.75,A,68,79,147,---,45kgWomen,Total,579,False
5,MALASHCHUK Kateryna,UKR,"Mar 28, 2008",44.80,A,67,78,145,---,45kgWomen,Total,579,False
6,JACOBS Noga,ISR,"Oct 16, 2005",44.95,A,55,67,122,---,45kgWomen,Total,579,False
---,MIRON Ioana Madalina,ROU,"Jan 05, 2005",44.35,A,60,---,---,---,45kgWomen,Total,579,False
1,MAISURADZE Mariam,GEO,"Apr 01, 2005",48.70,A,68,72,74,74,49kgWomen,Snatch,579,False
2,DRZAZGA OLIWIA Weronika,POL,"May 17, 2005",48.55,A,69,72,-74,72,49kgWomen,Snatch,579,False
3,KOVALOVA Yuliia,UKR,"Feb 09, 2003",48.90,A,70,-73,-73,70,49kgWomen,Snatch,579,False
4,STRATOUDAKI Maria,GRE,"Jun 05, 2008",48.80,A,64,67,70,70,49kgWomen,Snatch,579,False
5,BILICIER Medine,TUR,"Feb 15, 2004",48.70,A,69,-71,-71,69,49kgWomen,Snatch,579,False
6,DOMINGUEZ MEDINA Daniela,ESP,"Apr 28, 2005",48.60,A,66,-68,68,68,49kgWomen,Snatch,579,False
7,BERENZON Alina,ISR,"Jun 10, 2003",48.85,A,55,60,64,64,49kgWomen,Snatch,579,False
8,CEBOTARU Diana,MDA,"Sep 09, 2005",48.85,A,62,-65,-66,62,49kgWomen,Snatch,579,False
9,VINTELERIU Lavinia Alexandra,ROU,"Dec 16, 2006",48.85,A,57,61,-63,61,49kgWomen,Snatch,579,False
1,BILICIER Medine,TUR,"Feb 15, 2004",48.70,A,-87,87,91,91,49kgWomen,CleanJerk,579,False
2,DRZAZGA OLIWIA Weronika,POL,"May 17, 2005",48.55,A,89,-93,-93,89,49kgWomen,CleanJerk,579,False
3,STRATOUDAKI Maria,GRE,"Jun 05, 2008",48.80,A,84,-88,89,89,49kgWomen,CleanJerk,579,False
4,MAISURADZE Mariam,GEO,"Apr 01, 2005",48.70,A,88,-92,-92,88,49kgWomen,CleanJerk,579,False
5,KOVALOVA Yuliia,UKR,"Feb 09, 2003",48.90,A,-85,85,88,88,49kgWomen,CleanJerk,579,False
6,VINTELERIU Lavinia Alexandra,ROU,"Dec 16, 2006",48.85,A,78,81,-83,81,49kgWomen,CleanJerk,579,False
7,BERENZON Alina,ISR,"Jun 10, 2003",48.85,A,75,79,81,81,49kgWomen,CleanJerk,579,False
8,CEBOTARU Diana,MDA,"Sep 09, 2005",48.85,A,75,78,80,80,49kgWomen,CleanJerk,579,False
9,DOMINGUEZ MEDINA Daniela,ESP,"Apr 28, 2005",48.60,A,-79,79,-81,79,49kgWomen,CleanJerk,579,False
1,MAISURADZE Mariam,GEO,"Apr 01, 2005",48.70,A,74,88,162,---,49kgWomen,Total,579,False
2,DRZAZGA OLIWIA Weronika,POL,"May 17, 2005",48.55,A,72,89,161,---,49kgWomen,Total,579,False
3,BILICIER Medine,TUR,"Feb 15, 2004",48.70,A,69,91,160,---,49kgWomen,Total,579,False
4,STRATOUDAKI Maria,GRE,"Jun 05, 2008",48.80,A,70,89,159,---,49kgWomen,Total,579,False
5,KOVALOVA Yuliia,UKR,"Feb 09, 2003",48.90,A,70,88,158,---,49kgWomen,Total,579,False
6,DOMINGUEZ MEDINA Daniela,ESP,"Apr 28, 2005",48.60,A,68,79,147,---,49kgWomen,Total,579,False
7,BERENZON Alina,ISR,"Jun 10, 2003",48.85,A,64,81,145,---,49kgWomen,Total,579,False
8,CEBOTARU Diana,MDA,"Sep 09, 2005",48.85,A,62,80,142,---,49kgWomen,Total,579,False
9,VINTELERIU Lavinia Alexandra,ROU,"Dec 16, 2006",48.85,A,61,81,142,---,49kgWomen,Total,579,False
1,COTRUTA Andreea,ROU,"Nov 11, 2003",54.65,A,85,88,-91,88,55kgWomen,Snatch,579,False
2,DELIA Celine Ludovica,ITA,"Sep 09, 2005",54.25,A,82,84,-87,84,55kgWomen,Snatch,579,False
3,MYJAK Malgorzata Katarzyna,POL,"Sep 25, 2004",54.25,A,80,-83,83,83,55kgWomen,Snatch,579,False
4,VANDENABEELE Annelien,BEL,"Nov 26, 2004",54.80,A,74,77,79,79,55kgWomen,Snatch,579,False
5,SAKHARUK Daryna,UKR,"Jul 23, 2005",54.95,A,73,75,-78,75,55kgWomen,Snatch,579,False
6,LENVIK Ronja,NOR,"Apr 07, 2004",54.30,A,70,73,75,75,55kgWomen,Snatch,579,False
7,FURTH Ela,ISR,"Aug 15, 2004",54.95,A,71,-74,-74,71,55kgWomen,Snatch,579,False
8,KECSKES Karina,HUN,"Oct 03, 2005",55.00,A,-70,70,-75,70,55kgWomen,Snatch,579,False
9,PRIGENT MADEC Theoline,FRA,"May 27, 2005",55.00,A,-66,66,70,70,55kgWomen,Snatch,579,False
10,ASIMOPOULOU Stefania Maria,GRE,"Mar 04, 2004",52.95,A,-50,50,54,54,55kgWomen,Snatch,579,False
1,DELIA Celine Ludovica,ITA,"Sep 09, 2005",54.25,A,105,110,-115,110,55kgWomen,CleanJerk,579,False
2,COTRUTA Andreea,ROU,"Nov 11, 2003",54.65,A,105,110,-115,110,55kgWomen,CleanJerk,579,False
3,MYJAK Malgorzata Katarzyna,POL,"Sep 25, 2004",54.25,A,93,-99,-99,93,55kgWomen,CleanJerk,579,False
4,VANDENABEELE Annelien,BEL,"Nov 26, 2004",54.80,A,90,93,-95,93,55kgWomen,CleanJerk,579,False
5,SAKHARUK Daryna,UKR,"Jul 23, 2005",54.95,A,87,90,92,92,55kgWomen,CleanJerk,579,False
6,FURTH Ela,ISR,"Aug 15, 2004",54.95,A,91,-93,-94,91,55kgWomen,CleanJerk,579,False
7,LENVIK Ronja,NOR,"Apr 07, 2004",54.30,A,88,91,-94,91,55kgWomen,CleanJerk,579,False
8,KECSKES Karina,HUN,"Oct 03, 2005",55.00,A,-90,90,-95,90,55kgWomen,CleanJerk,579,False
9,PRIGENT MADEC Theoline,FRA,"May 27, 2005",55.00,A,86,-91,-91,86,55kgWomen,CleanJerk,579,False
10,ASIMOPOULOU Stefania Maria,GRE,"Mar 04, 2004",52.95,A,60,64,67,67,55kgWomen,CleanJerk,579,False
1,COTRUTA Andreea,ROU,"Nov 11, 2003",54.65,A,88,110,198,---,55kgWomen,Total,579,False
2,DELIA Celine Ludovica,ITA,"Sep 09, 2005",54.25,A,84,110,194,---,55kgWomen,Total,579,False
3,MYJAK Malgorzata Katarzyna,POL,"Sep 25, 2004",54.25,A,83,93,176,---,55kgWomen,Total,579,False
4,VANDENABEELE Annelien,BEL,"Nov 26, 2004",54.80,A,79,93,172,---,55kgWomen,Total,579,False
5,SAKHARUK Daryna,UKR,"Jul 23, 2005",54.95,A,75,92,167,---,55kgWomen,Total,579,False
6,LENVIK Ronja,NOR,"Apr 07, 2004",54.30,A,75,91,166,---,55kgWomen,Total,579,False
7,FURTH Ela,ISR,"Aug 15, 2004",54.95,A,71,91,162,---,55kgWomen,Total,579,False
8,KECSKES Karina,HUN,"Oct 03, 2005",55.00,A,70,90,160,---,55kgWomen,Total,579,False
9,PRIGENT MADEC Theoline,FRA,"May 27, 2005",55.00,A,70,86,156,---,55kgWomen,Total,579,False
10,ASIMOPOULOU Stefania Maria,GRE,"Mar 04, 2004",52.95,A,54,67,121,---,55kgWomen,Total,579,False
1,SAMULIAK Svitlana,UKR,"Jul 19, 2003",58.75,A,93,96,98,98,59kgWomen,Snatch,579,False
2,IVZHENKO Olha,UKR,"Oct 06, 2003",58.65,A,91,-94,-94,91,59kgWomen,Snatch,579,False
3,DE RISO Greta,ITA,"Dec 27, 2006",58.95,A,85,88,-90,88,59kgWomen,Snatch,579,False
4,GRIGORYAN Aleksandra,ARM,"Aug 01, 2005",58.55,A,83,86,-88,86,59kgWomen,Snatch,579,False
5,CARJA Enkileda,ALB,"Jan 23, 2008",58.70,B,82,85,-87,85,59kgWomen,Snatch,579,False
6,THORNTON Tenishia,MLT,"Sep 01, 2005",58.85,A,81,83,-85,83,59kgWomen,Snatch,579,False
7,POLKA Maria,POL,"Jan 07, 2003",58.85,A,82,-86,-86,82,59kgWomen,Snatch,579,False
8,OLALLA MUNOZ Maria,ESP,"Jul 01, 2005",56.95,A,75,78,81,81,59kgWomen,Snatch,579,False
9,MICHEL Maelyn Delia Angeline,FRA,"Feb 25, 2004",59.00,A,-77,77,80,80,59kgWomen,Snatch,579,False
10,POLKA Zuzanna,POL,"Jan 07, 2003",57.95,A,77,79,-81,79,59kgWomen,Snatch,579,False
11,MUHRMAN Tilde Mi Christina,SWE,"Aug 03, 2004",58.20,A,76,-79,79,79,59kgWomen,Snatch,579,False
12,AHMETOV Salina,GER,"Mar 12, 2003",58.95,A,78,-81,-81,78,59kgWomen,Snatch,579,False
13,MAROOFI Hanna,NOR,"Jun 26, 2004",58.45,B,73,76,-79,76,59kgWomen,Snatch,579,False
14,NAEVDAL Sandra,NOR,"Mar 13, 2005",58.45,B,70,73,76,76,59kgWomen,Snatch,579,False
15,DOBRE Estefania Venusa Georgana,ROU,"Aug 29, 2006",56.55,A,70,75,-78,75,59kgWomen,Snatch,579,False
16,KUBIKOVA Marie,CZE,"Oct 25, 2003",58.60,B,-71,-71,71,71,59kgWomen,Snatch,579,False
17,BERCHI Dana,ROU,"Nov 12, 2005",58.40,B,70,-73,-73,70,59kgWomen,Snatch,579,False
1,SAMULIAK Svitlana,UKR,"Jul 19, 2003",58.75,A,111,114,117,117,59kgWomen,CleanJerk,579,False
2,IVZHENKO Olha,UKR,"Oct 06, 2003",58.65,A,106,110,113,113,59kgWomen,CleanJerk,579,False
3,GRIGORYAN Aleksandra,ARM,"Aug 01, 2005",58.55,A,108,-112,112,112,59kgWomen,CleanJerk,579,False
4,DE RISO Greta,ITA,"Dec 27, 2006",58.95,A,105,-109,109,109,59kgWomen,CleanJerk,579,False
5,POLKA Maria,POL,"Jan 07, 2003",58.85,A,102,106,-109,106,59kgWomen,CleanJerk,579,False
6,CARJA Enkileda,ALB,"Jan 23, 2008",58.70,B,96,100,102,102,59kgWomen,CleanJerk,579,False
7,AHMETOV Salina,GER,"Mar 12, 2003",58.95,A,98,101,-105,101,59kgWomen,CleanJerk,579,False
8,THORNTON Tenishia,MLT,"Sep 01, 2005",58.85,A,-100,100,-102,100,59kgWomen,CleanJerk,579,False
9,MICHEL Maelyn Delia Angeline,FRA,"Feb 25, 2004",59.00,A,95,-98,98,98,59kgWomen,CleanJerk,579,False
10,POLKA Zuzanna,POL,"Jan 07, 2003",57.95,A,94,97,-100,97,59kgWomen,CleanJerk,579,False
11,OLALLA MUNOZ Maria,ESP,"Jul 01, 2005",56.95,A,95,-98,-98,95,59kgWomen,CleanJerk,579,False
12,DOBRE Estefania Venusa Georgana,ROU,"Aug 29, 2006",56.55,A,92,-96,-96,92,59kgWomen,CleanJerk,579,False
13,MAROOFI Hanna,NOR,"Jun 26, 2004",58.45,B,88,91,-93,91,59kgWomen,CleanJerk,579,False
14,BERCHI Dana,ROU,"Nov 12, 2005",58.40,B,-90,91,-95,91,59kgWomen,CleanJerk,579,False
15,NAEVDAL Sandra,NOR,"Mar 13, 2005",58.45,B,-88,88,-91,88,59kgWomen,CleanJerk,579,False
16,KUBIKOVA Marie,CZE,"Oct 25, 2003",58.60,B,83,-87,-89,83,59kgWomen,CleanJerk,579,False
---,MUHRMAN Tilde Mi Christina,SWE,"Aug 03, 2004",58.20,A,-100,-100,-100,---,59kgWomen,CleanJerk,579,False
1,SAMULIAK Svitlana,UKR,"Jul 19, 2003",58.75,A,98,117,215,---,59kgWomen,Total,579,False
2,IVZHENKO Olha,UKR,"Oct 06, 2003",58.65,A,91,113,204,---,59kgWomen,Total,579,False
3,GRIGORYAN Aleksandra,ARM,"Aug 01, 2005",58.55,A,86,112,198,---,59kgWomen,Total,579,False
4,DE RISO Greta,ITA,"Dec 27, 2006",58.95,A,88,109,197,---,59kgWomen,Total,579,False
5,POLKA Maria,POL,"Jan 07, 2003",58.85,A,82,106,188,---,59kgWomen,Total,579,False
6,CARJA Enkileda,ALB,"Jan 23, 2008",58.70,B,85,102,187,---,59kgWomen,Total,579,False
7,THORNTON Tenishia,MLT,"Sep 01, 2005",58.85,A,83,100,183,---,59kgWomen,Total,579,False
8,AHMETOV Salina,GER,"Mar 12, 2003",58.95,A,78,101,179,---,59kgWomen,Total,579,False
9,MICHEL Maelyn Delia Angeline,FRA,"Feb 25, 2004",59.00,A,80,98,178,---,59kgWomen,Total,579,False
10,OLALLA MUNOZ Maria,ESP,"Jul 01, 2005",56.95,A,81,95,176,---,59kgWomen,Total,579,False
11,POLKA Zuzanna,POL,"Jan 07, 2003",57.95,A,79,97,176,---,59kgWomen,Total,579,False
12,MAROOFI Hanna,NOR,"Jun 26, 2004",58.45,B,76,91,167,---,59kgWomen,Total,579,False
13,DOBRE Estefania Venusa Georgana,ROU,"Aug 29, 2006",56.55,A,75,92,167,---,59kgWomen,Total,579,False
14,NAEVDAL Sandra,NOR,"Mar 13, 2005",58.45,B,76,88,164,---,59kgWomen,Total,579,False
15,BERCHI Dana,ROU,"Nov 12, 2005",58.40,B,70,91,161,---,59kgWomen,Total,579,False
16,KUBIKOVA Marie,CZE,"Oct 25, 2003",58.60,B,71,83,154,---,59kgWomen,Total,579,False
---,MUHRMAN Tilde Mi Christina,SWE,"Aug 03, 2004",58.20,A,79,---,---,---,59kgWomen,Total,579,False
1,FYLYPIV Vitaliia,UKR,"Jan 29, 2003",63.95,A,88,91,-94,91,64kgWomen,Snatch,579,False
2,HALMAC Alice Magda,ROU,"Mar 02, 2004",63.30,A,85,90,-94,90,64kgWomen,Snatch,579,False
3,GROSU Anca Georgiana,ROU,"Apr 13, 2004",62.50,A,85,88,-90,88,64kgWomen,Snatch,579,False
4,ARRASATE YARNOZ Naroa,ESP,"Feb 11, 2003",63.30,A,77,81,84,84,64kgWomen,Snatch,579,False
5,PAYET Loane Marie Aurelia,FRA,"May 21, 2003",63.85,A,80,83,-85,83,64kgWomen,Snatch,579,False
6,RETTENBERGER Nathalie,GER,"Jun 08, 2004",63.35,A,79,82,-84,82,64kgWomen,Snatch,579,False
7,BAECKSTROEM Jannike Anna,FIN,"Aug 20, 2003",64.00,A,81,-84,-86,81,64kgWomen,Snatch,579,False
8,SLIPEK Zuzanna Maria,POL,"Aug 29, 2005",63.60,A,78,81,-83,81,64kgWomen,Snatch,579,False
9,DADERKO Alina,UKR,"Aug 07, 2007",60.65,A,73,76,78,78,64kgWomen,Snatch,579,False
10,NOVAK Alina,AUT,"Sep 12, 2003",63.55,A,73,76,-78,76,64kgWomen,Snatch,579,False
11,VAN BEERS Merel,BEL,"Dec 21, 2005",63.40,B,72,74,-76,74,64kgWomen,Snatch,579,False
12,EZZEDDINE Alissa,BEL,"Apr 18, 2003",62.90,B,67,70,72,72,64kgWomen,Snatch,579,False
